Abs(theta)	Type0		Type1		Type23
0.5		256		2		3
1.5		741		2		2
2.5		1230		13		12
3.5		1719		12		13
4.5		2180		18		13
5.5		2710		19		27
6.5		3174		26		24
7.5		3655		35		29
8.5		4181		31		45
9.5		4651		47		41
10.5		5098		42		47
11.5		5587		61		41
12.5		6062		61		50
13.5		6540		72		51
14.5		7025		83		74
15.5		7446		80		60
16.5		7924		95		84
17.5		8458		94		68
18.5		8820		96		81
19.5		9308		108		72
20.5		9801		112		95
21.5		10194		154		91
22.5		10642		131		105
23.5		11067		154		103
24.5		11564		171		111
25.5		11959		165		106
26.5		12326		166		107
27.5		12852		204		110
28.5		13187		200		162
29.5		13644		195		163
30.5		14025		220		154
31.5		14410		261		159
32.5		14862		229		147
33.5		15288		271		171
34.5		15592		278		190
35.5		16016		266		182
36.5		16353		334		189
37.5		16685		293		180
38.5		17037		337		225
39.5		17421		366		196
40.5		17697		363		252
41.5		18135		351		232
42.5		18350		414		284
43.5		18708		400		254
44.5		18984		413		286
45.5		19339		488		283
46.5		19648		461		293
47.5		19919		477		286
48.5		20319		498		312
49.5		20531		518		313
50.5		20688		550		363
51.5		21014		526		369
52.5		21293		557		370
53.5		21625		577		348
54.5		21837		569		323
55.5		21955		673		402
56.5		22133		667		399
57.5		22305		753		447
58.5		22617		669		413
59.5		22767		726		389
60.5		22913		751		434
61.5		23145		750		425
62.5		23257		795		471
63.5		23473		803		478
64.5		23677		804		476
65.5		23772		848		508
66.5		23892		889		512
67.5		23996		912		514
68.5		24124		961		554
69.5		24212		979		585
70.5		24382		953		529
71.5		24551		941		560
72.5		24646		1019		536
73.5		24647		1023		578
74.5		24703		1089		562
75.5		24740		1085		604
76.5		24844		1049		596
77.5		24980		1083		633
78.5		25033		1058		597
79.5		25143		1052		647
80.5		25022		1145		585
81.5		25072		1142		668
82.5		25214		1170		662
83.5		25024		1126		698
84.5		25141		1143		669
85.5		25005		1170		706
86.5		25019		1177		698
87.5		24629		1109		757
88.5		24257		1087		764
89.5		22934		1054		729
