Abs(theta)	Type0		Type1		Type23
0.5		245		5		3
1.5		737		4		6
2.5		1244		10		14
3.5		1740		17		11
4.5		2231		24		20
5.5		2709		28		23
6.5		3212		37		12
7.5		3747		34		29
8.5		4206		48		32
9.5		4727		45		29
10.5		5198		50		47
11.5		5635		77		52
12.5		6154		66		51
13.5		6611		61		53
14.5		7096		81		68
15.5		7573		81		73
16.5		8040		77		68
17.5		8494		103		68
18.5		8926		95		77
19.5		9462		123		77
20.5		9897		111		102
21.5		10342		118		104
22.5		10764		141		104
23.5		11245		158		105
24.5		11665		151		106
25.5		12138		163		109
26.5		12510		189		138
27.5		13017		183		123
28.5		13431		165		151
29.5		13772		206		137
30.5		14226		260		131
31.5		14615		233		169
32.5		14998		242		175
33.5		15467		257		165
34.5		15831		283		171
35.5		16187		257		187
36.5		16596		274		178
37.5		16881		326		201
38.5		17290		322		216
39.5		17580		338		247
40.5		17959		356		217
41.5		18340		387		203
42.5		18676		385		256
43.5		18878		404		276
44.5		19254		437		271
45.5		19618		435		276
46.5		19848		493		306
47.5		20197		543		298
48.5		20398		499		286
49.5		20790		493		298
50.5		20900		601		311
51.5		21138		573		376
52.5		21445		593		358
53.5		21714		631		364
54.5		21977		655		389
55.5		22191		642		391
56.5		22428		714		402
57.5		22645		702		419
58.5		22946		708		414
59.5		23006		777		409
60.5		23080		761		447
61.5		23499		745		454
62.5		23556		807		466
63.5		23688		875		507
64.5		23872		879		489
65.5		23993		877		507
66.5		24151		928		527
67.5		24251		940		538
68.5		24479		947		545
69.5		24530		1000		573
70.5		24583		1013		553
71.5		24727		1040		600
72.5		24883		1007		557
73.5		24999		1039		558
74.5		24985		1047		613
75.5		25247		999		584
76.5		25255		1094		638
77.5		25124		1134		622
78.5		25329		1082		721
79.5		25523		1046		689
80.5		25226		1191		676
81.5		25349		1100		719
82.5		25471		1163		681
83.5		25498		1173		697
84.5		25556		1168		668
85.5		25571		1200		682
86.5		25681		1140		831
87.5		24898		1154		760
88.5		24932		1155		797
89.5		24758		1163		726
