Abs(theta)	Type0		Type1		Type23
0.5		505		5		4
1.5		1506		18		13
2.5		2511		23		13
3.5		3508		39		29
4.5		4508		54		33
5.5		5509		53		29
6.5		6446		78		49
7.5		7463		94		46
8.5		8519		87		70
9.5		9493		87		74
10.5		10457		124		72
11.5		11414		156		88
12.5		12410		138		111
13.5		13398		142		97
14.5		14376		153		116
15.5		15320		182		100
16.5		16291		178		134
17.5		17220		208		143
18.5		18120		231		130
19.5		19093		248		154
20.5		20054		231		157
21.5		21001		286		167
22.5		21794		298		168
23.5		22711		291		202
24.5		23588		329		210
25.5		24440		368		218
26.5		25342		361		200
27.5		26234		386		231
28.5		27074		407		282
29.5		27906		431		274
30.5		28701		470		282
31.5		29638		490		296
32.5		30338		497		308
33.5		31194		532		341
34.5		31909		526		338
35.5		32665		597		334
36.5		33412		600		370
37.5		34174		654		408
38.5		34953		714		398
39.5		35661		699		430
40.5		36319		725		480
41.5		36981		733		470
42.5		37723		807		497
43.5		38340		895		465
44.5		38925		946		536
45.5		39654		922		552
46.5		40131		1000		533
47.5		40802		1022		542
48.5		41350		1130		580
49.5		41937		1123		642
50.5		42409		1145		631
51.5		43124		1161		667
52.5		43580		1250		677
53.5		43945		1376		693
54.5		44376		1368		740
55.5		44921		1425		729
56.5		45474		1363		729
57.5		45765		1480		767
58.5		46175		1534		843
59.5		46706		1599		843
60.5		46995		1643		867
61.5		47421		1701		843
62.5		47731		1724		935
63.5		48076		1779		936
64.5		48426		1862		896
65.5		48665		1879		988
66.5		49079		1882		1060
67.5		49370		1894		1020
68.5		49463		2003		1039
69.5		49739		2005		1068
70.5		50119		2028		1074
71.5		50110		2091		1097
72.5		50163		2195		1174
73.5		50579		2103		1215
74.5		50654		2207		1215
75.5		50811		2231		1247
76.5		50997		2259		1191
77.5		51079		2318		1256
78.5		51424		2258		1302
79.5		51475		2279		1261
80.5		51445		2421		1231
81.5		51312		2466		1340
82.5		51631		2445		1252
83.5		51532		2477		1345
84.5		51783		2504		1373
85.5		51598		2427		1378
86.5		51634		2496		1422
87.5		51454		2392		1487
88.5		51581		2545		1519
89.5		49553		2303		1491
