Abs(theta)	Type0		Type1		Type23
0.5		518		3		5
1.5		1506		17		16
2.5		2486		22		23
3.5		3536		34		33
4.5		4521		43		36
5.5		5524		62		36
6.5		6476		86		68
7.5		7493		89		55
8.5		8521		78		56
9.5		9477		101		75
10.5		10438		123		89
11.5		11474		107		78
12.5		12398		126		110
13.5		13411		156		92
14.5		14323		161		126
15.5		15278		196		113
16.5		16278		184		125
17.5		17204		208		152
18.5		18183		226		143
19.5		19041		245		175
20.5		20075		243		158
21.5		20926		292		170
22.5		21822		297		193
23.5		22683		294		233
24.5		23599		330		230
25.5		24487		372		235
26.5		25382		369		211
27.5		26172		404		290
28.5		27099		416		295
29.5		27957		404		245
30.5		28761		443		310
31.5		29545		485		318
32.5		30315		503		332
33.5		31215		515		312
34.5		31961		522		334
35.5		32689		600		360
36.5		33451		628		371
37.5		34225		635		415
38.5		34942		738		356
39.5		35680		688		439
40.5		36419		775		400
41.5		37064		801		474
42.5		37620		846		485
43.5		38366		849		470
44.5		38881		938		538
45.5		39618		902		535
46.5		40079		1076		608
47.5		40693		983		564
48.5		41303		1066		613
49.5		42023		1118		633
50.5		42483		1134		643
51.5		42997		1207		635
52.5		43637		1196		696
53.5		44011		1298		690
54.5		44488		1289		737
55.5		44996		1384		715
56.5		45546		1341		761
57.5		45974		1436		841
58.5		46333		1519		798
59.5		46475		1624		862
60.5		47075		1608		862
61.5		47466		1644		876
62.5		47722		1769		916
63.5		48141		1776		972
64.5		48360		1854		965
65.5		48728		1785		1013
66.5		49014		1899		994
67.5		49193		1911		1048
68.5		49581		1971		1053
69.5		49765		1959		1127
70.5		50017		2041		1116
71.5		50129		2077		1025
72.5		50419		2117		1104
73.5		50610		2180		1213
74.5		50674		2234		1193
75.5		50968		2208		1176
76.5		51027		2248		1251
77.5		50994		2438		1249
78.5		51337		2269		1215
79.5		51349		2327		1252
80.5		51518		2424		1306
81.5		51330		2319		1257
82.5		51473		2429		1345
83.5		51497		2490		1348
84.5		51764		2397		1289
85.5		51577		2471		1436
86.5		51649		2481		1428
87.5		51538		2417		1506
88.5		51351		2487		1475
89.5		49905		2415		1445
