Abs(theta)	Type0		Type1		Type23
0.5		246		2		1
1.5		742		7		3
2.5		1210		9		10
3.5		1729		14		9
4.5		2204		25		10
5.5		2723		28		26
6.5		3164		31		24
7.5		3677		42		29
8.5		4158		38		38
9.5		4604		56		39
10.5		5138		57		38
11.5		5591		58		41
12.5		6083		69		48
13.5		6548		75		51
14.5		7022		81		53
15.5		7490		91		64
16.5		7984		91		63
17.5		8425		89		95
18.5		8893		110		85
19.5		9311		75		86
20.5		9811		118		82
21.5		10273		145		92
22.5		10761		105		114
23.5		11179		118		95
24.5		11570		181		110
25.5		12033		142		108
26.5		12386		185		119
27.5		12839		183		122
28.5		13243		194		142
29.5		13684		197		154
30.5		14062		211		153
31.5		14428		233		161
32.5		14949		240		172
33.5		15292		241		145
34.5		15619		281		165
35.5		16060		290		187
36.5		16325		311		200
37.5		16831		296		222
38.5		17105		346		167
39.5		17433		358		217
40.5		17859		357		230
41.5		18166		373		253
42.5		18468		383		247
43.5		18800		410		265
44.5		19106		446		244
45.5		19438		447		277
46.5		19656		450		311
47.5		20000		472		268
48.5		20222		534		322
49.5		20528		513		345
50.5		20832		566		333
51.5		21075		566		346
52.5		21333		594		387
53.5		21440		636		351
54.5		21677		679		401
55.5		21939		634		352
56.5		22197		646		391
57.5		22511		705		430
58.5		22587		741		403
59.5		22760		821		450
60.5		22970		765		439
61.5		23153		758		470
62.5		23275		783		470
63.5		23535		804		457
64.5		23608		860		489
65.5		23889		854		491
66.5		23934		873		544
67.5		24106		888		495
68.5		24181		901		513
69.5		24349		941		568
70.5		24532		970		568
71.5		24463		990		549
72.5		24645		989		625
73.5		24652		1054		616
74.5		24842		1070		581
75.5		24841		998		665
76.5		24886		1096		600
77.5		24952		1112		650
78.5		25245		1036		590
79.5		25176		1085		574
80.5		25097		1039		676
81.5		25194		1052		712
82.5		25158		1141		686
83.5		25044		1182		711
84.5		25095		1151		717
85.5		25215		1155		766
86.5		25246		1109		777
87.5		24856		1131		698
88.5		24250		1102		761
89.5		22963		1020		698
