Abs(theta)	Type0		Type1		Type23
0.5		495		10		2
1.5		1482		21		14
2.5		2515		21		16
3.5		3514		38		24
4.5		4521		41		32
5.5		5517		58		45
6.5		6448		59		54
7.5		7516		75		67
8.5		8462		110		61
9.5		9477		100		70
10.5		10441		106		95
11.5		11466		110		84
12.5		12469		137		81
13.5		13316		161		109
14.5		14306		185		106
15.5		15321		154		130
16.5		16321		192		127
17.5		17231		186		147
18.5		18164		207		161
19.5		19122		235		158
20.5		20012		243		165
21.5		20965		261		169
22.5		21836		311		196
23.5		22750		316		195
24.5		23673		311		204
25.5		24474		329		196
26.5		25254		445		244
27.5		26159		425		241
28.5		27126		405		252
29.5		27983		413		312
30.5		28765		414		303
31.5		29625		466		296
32.5		30338		528		309
33.5		31172		613		325
34.5		32040		529		333
35.5		32584		559		379
36.5		33469		613		385
37.5		34186		603		382
38.5		34941		698		448
39.5		35728		687		401
40.5		36285		731		457
41.5		37025		805		495
42.5		37680		855		467
43.5		38317		892		501
44.5		38983		889		526
45.5		39609		930		519
46.5		40148		988		522
47.5		40686		1011		598
48.5		41478		1098		577
49.5		41939		1101		645
50.5		42521		1108		652
51.5		43014		1177		695
52.5		43362		1291		664
53.5		44099		1260		708
54.5		44508		1265		717
55.5		45014		1418		743
56.5		45327		1462		766
57.5		45772		1488		850
58.5		46313		1516		859
59.5		46669		1542		875
60.5		47067		1602		887
61.5		47416		1634		860
62.5		47758		1703		859
63.5		48118		1765		930
64.5		48282		1806		947
65.5		48891		1800		974
66.5		48861		1903		1018
67.5		49190		1988		1010
68.5		49678		1902		1062
69.5		49899		1916		1085
70.5		50082		1987		1080
71.5		50112		2149		1066
72.5		50335		2076		1109
73.5		50698		2174		1173
74.5		50720		2168		1152
75.5		50809		2233		1195
76.5		51007		2318		1201
77.5		51209		2309		1206
78.5		51153		2324		1269
79.5		51348		2350		1242
80.5		51467		2329		1260
81.5		51430		2422		1304
82.5		51697		2284		1305
83.5		51741		2476		1304
84.5		51698		2463		1367
85.5		51378		2459		1396
86.5		51562		2470		1432
87.5		51742		2410		1486
88.5		51516		2582		1587
89.5		49855		2352		1427
