Abs(theta)	Type0		Type1		Type23
0.5		493		7		3
1.5		1508		14		15
2.5		2508		27		19
3.5		3506		36		23
4.5		4508		44		38
5.5		5493		61		43
6.5		6515		73		60
7.5		7490		86		40
8.5		8510		75		69
9.5		9525		94		88
10.5		10460		118		67
11.5		11444		110		108
12.5		12425		134		89
13.5		13422		154		110
14.5		14336		180		112
15.5		15284		177		111
16.5		16262		205		153
17.5		17241		183		157
18.5		18163		235		161
19.5		19124		210		166
20.5		20065		243		159
21.5		20885		274		174
22.5		21843		308		201
23.5		22750		301		197
24.5		23612		315		191
25.5		24481		348		236
26.5		25383		333		232
27.5		26247		413		263
28.5		27064		442		264
29.5		27995		433		276
30.5		28722		489		294
31.5		29603		506		303
32.5		30281		535		320
33.5		31102		556		349
34.5		31965		589		340
35.5		32671		578		399
36.5		33570		601		385
37.5		34240		647		407
38.5		34958		707		442
39.5		35612		747		404
40.5		36420		756		455
41.5		37066		748		536
42.5		37686		801		474
43.5		38325		887		509
44.5		38933		906		529
45.5		39581		914		531
46.5		40122		1012		589
47.5		40814		1099		566
48.5		41334		1033		596
49.5		41948		1073		611
50.5		42484		1125		654
51.5		43082		1166		635
52.5		43566		1249		683
53.5		44017		1264		735
54.5		44402		1310		709
55.5		45012		1347		774
56.5		45451		1394		748
57.5		45817		1481		819
58.5		46231		1600		844
59.5		46754		1502		809
60.5		46971		1551		926
61.5		47507		1629		866
62.5		47764		1690		906
63.5		48018		1748		911
64.5		48443		1779		981
65.5		48582		1886		1033
66.5		48938		1937		1038
67.5		49201		1983		994
68.5		49436		2024		1005
69.5		49775		1994		1038
70.5		50027		2010		1080
71.5		50078		2126		1134
72.5		50436		2064		1192
73.5		50484		2261		1193
74.5		50727		2268		1157
75.5		50971		2184		1187
76.5		51103		2261		1160
77.5		51396		2210		1285
78.5		51140		2475		1177
79.5		51434		2298		1292
80.5		51520		2366		1214
81.5		51547		2443		1270
82.5		51528		2392		1361
83.5		51593		2480		1331
84.5		51761		2436		1397
85.5		51484		2512		1385
86.5		51619		2407		1411
87.5		51300		2535		1473
88.5		51350		2462		1568
89.5		49683		2437		1478
