Abs(theta)	Type0		Type1		Type23
0.5		192		2		2
1.5		570		4		2
2.5		915		6		6
3.5		1256		10		10
4.5		1609		30		18
5.5		1875		13		12
6.5		2292		28		19
7.5		2562		29		26
8.5		3026		29		26
9.5		3265		38		23
10.5		3697		48		33
11.5		3934		38		38
12.5		4329		40		23
13.5		4764		52		38
14.5		5021		48		30
15.5		5253		57		41
16.5		5774		80		42
17.5		6075		71		48
18.5		6335		94		56
19.5		6830		84		59
20.5		7001		84		61
21.5		7342		102		65
22.5		7637		97		80
23.5		7881		95		58
24.5		8370		114		70
25.5		8707		143		87
26.5		8936		122		74
27.5		9411		136		91
28.5		9447		141		89
29.5		9696		153		102
30.5		10267		165		116
31.5		10210		145		92
32.5		10782		168		122
33.5		10850		173		110
34.5		11175		184		108
35.5		11638		220		143
36.5		11745		203		133
37.5		11976		237		151
38.5		12274		271		153
39.5		12441		254		169
40.5		12785		294		156
41.5		13084		291		148
42.5		13075		286		157
43.5		13221		286		185
44.5		13636		315		201
45.5		13712		296		188
46.5		14207		348		191
47.5		14348		357		213
48.5		14324		372		215
49.5		14736		383		210
50.5		14895		391		226
51.5		15133		426		251
52.5		15235		472		215
53.5		15633		452		260
54.5		15680		479		263
55.5		15871		497		286
56.5		15893		559		301
57.5		16001		525		257
58.5		16074		544		297
59.5		16246		525		306
60.5		16393		537		290
61.5		16691		569		330
62.5		16697		638		303
63.5		16943		583		326
64.5		16997		663		352
65.5		17158		669		334
66.5		17147		620		322
67.5		17206		678		363
68.5		17349		681		377
69.5		17489		741		379
70.5		17675		736		380
71.5		17605		767		413
72.5		17742		779		383
73.5		17599		830		429
74.5		18029		742		427
75.5		17861		790		438
76.5		17847		811		431
77.5		18178		820		438
78.5		18074		798		446
79.5		18134		815		437
80.5		17949		825		449
81.5		18117		796		441
82.5		18152		818		454
83.5		18090		857		492
84.5		18201		867		553
85.5		18389		852		506
86.5		18127		899		485
87.5		17816		840		484
88.5		17693		848		487
89.5		17583		849		496
