Abs(theta)	Type0		Type1		Type23
0.5		247		5		0
1.5		752		8		5
2.5		1223		10		12
3.5		1756		9		10
4.5		2244		23		12
5.5		2735		24		24
6.5		3215		31		29
7.5		3727		42		29
8.5		4171		48		35
9.5		4706		43		47
10.5		5145		56		36
11.5		5702		52		38
12.5		6153		78		42
13.5		6620		63		68
14.5		7074		80		60
15.5		7573		84		61
16.5		8060		95		65
17.5		8503		104		78
18.5		8981		105		67
19.5		9461		120		95
20.5		9895		138		93
21.5		10369		126		110
22.5		10806		164		105
23.5		11283		150		96
24.5		11665		137		99
25.5		12146		142		96
26.5		12558		188		123
27.5		12946		187		120
28.5		13430		193		127
29.5		13837		176		152
30.5		14224		226		141
31.5		14617		238		158
32.5		15013		260		176
33.5		15424		262		197
34.5		15783		261		175
35.5		16240		283		177
36.5		16567		296		201
37.5		17000		320		218
38.5		17369		337		207
39.5		17603		328		215
40.5		17997		343		231
41.5		18286		358		223
42.5		18657		378		274
43.5		18976		401		241
44.5		19386		421		266
45.5		19455		472		267
46.5		19886		479		285
47.5		20150		486		309
48.5		20471		493		316
49.5		20721		544		348
50.5		20982		550		340
51.5		21248		587		335
52.5		21609		576		308
53.5		21776		639		370
54.5		22037		634		382
55.5		22261		639		392
56.5		22419		696		406
57.5		22615		723		423
58.5		22838		753		398
59.5		23053		719		434
60.5		23192		739		422
61.5		23453		771		446
62.5		23690		774		452
63.5		23718		866		522
64.5		23938		908		458
65.5		24038		892		532
66.5		24239		944		519
67.5		24313		914		496
68.5		24399		949		509
69.5		24554		974		559
70.5		24565		1001		601
71.5		24715		966		578
72.5		24902		1023		593
73.5		25046		979		589
74.5		25094		1001		609
75.5		25147		1011		620
76.5		25200		1092		631
77.5		25159		1104		649
78.5		25266		1110		683
79.5		25309		1135		593
80.5		25509		1127		649
81.5		25369		1160		697
82.5		25505		1076		709
83.5		25273		1144		734
84.5		25421		1141		693
85.5		25326		1219		740
86.5		25465		1146		766
87.5		24798		1157		762
88.5		24586		1135		741
89.5		23130		1024		752
