Abs(theta)	Type0		Type1		Type23
0.5		490		7		6
1.5		1480		20		12
2.5		2467		30		12
3.5		3449		35		27
4.5		4471		33		33
5.5		5407		49		37
6.5		6427		69		49
7.5		7395		83		49
8.5		8347		96		55
9.5		9359		106		80
10.5		10309		123		88
11.5		11290		133		94
12.5		12216		134		97
13.5		13229		126		115
14.5		14194		165		117
15.5		15029		170		132
16.5		16007		197		132
17.5		16913		193		113
18.5		17870		218		159
19.5		18832		241		151
20.5		19757		238		156
21.5		20633		258		184
22.5		21566		265		187
23.5		22391		292		205
24.5		23277		346		216
25.5		24134		294		207
26.5		25021		376		224
27.5		25825		395		252
28.5		26703		387		254
29.5		27511		421		261
30.5		28244		472		282
31.5		29052		503		308
32.5		29905		497		343
33.5		30653		546		332
34.5		31391		555		344
35.5		32260		575		377
36.5		33009		596		356
37.5		33669		617		393
38.5		34323		679		354
39.5		35099		693		431
40.5		35877		719		425
41.5		36606		782		438
42.5		37115		811		464
43.5		37708		922		451
44.5		38386		877		504
45.5		38983		939		521
46.5		39525		916		547
47.5		40125		1024		597
48.5		40813		1023		630
49.5		41333		1070		595
50.5		41829		1138		636
51.5		42346		1174		668
52.5		42812		1242		643
53.5		43330		1261		705
54.5		43846		1301		741
55.5		44219		1411		766
56.5		44631		1369		776
57.5		45147		1424		759
58.5		45492		1446		797
59.5		45940		1596		804
60.5		46140		1627		850
61.5		46670		1586		810
62.5		47053		1634		893
63.5		47187		1797		913
64.5		47611		1779		947
65.5		47937		1825		939
66.5		48316		1757		977
67.5		48516		1881		1014
68.5		48737		1871		1063
69.5		48904		2006		1019
70.5		49217		2029		1087
71.5		49426		2026		1090
72.5		49754		2095		1112
73.5		49803		2115		1117
74.5		49942		2160		1105
75.5		50073		2180		1226
76.5		50286		2224		1185
77.5		50348		2227		1233
78.5		50394		2309		1229
79.5		50612		2240		1255
80.5		50747		2229		1288
81.5		50917		2282		1271
82.5		50990		2213		1306
83.5		50890		2439		1306
84.5		50929		2424		1306
85.5		51060		2453		1327
86.5		50775		2499		1413
87.5		49837		2275		1365
88.5		49521		2433		1388
89.5		49664		2400		1439
