Abs(theta)	Type0		Type1		Type23
0.5		253		0		3
1.5		747		9		4
2.5		1236		15		8
3.5		1748		13		11
4.5		2234		24		15
5.5		2744		25		19
6.5		3205		35		30
7.5		3736		23		27
8.5		4236		54		28
9.5		4670		53		37
10.5		5169		66		41
11.5		5695		65		41
12.5		6119		60		59
13.5		6657		73		42
14.5		7111		72		68
15.5		7593		89		61
16.5		8047		92		76
17.5		8547		110		71
18.5		8973		116		76
19.5		9465		98		101
20.5		9891		137		92
21.5		10337		140		104
22.5		10801		154		94
23.5		11222		149		102
24.5		11682		159		140
25.5		12104		167		107
26.5		12573		168		124
27.5		12929		193		141
28.5		13389		206		144
29.5		13779		227		140
30.5		14212		223		137
31.5		14647		225		176
32.5		15015		223		160
33.5		15461		239		183
34.5		15805		275		175
35.5		16166		283		208
36.5		16573		288		190
37.5		16878		337		206
38.5		17352		314		209
39.5		17696		319		226
40.5		17906		373		237
41.5		18364		399		252
42.5		18678		390		238
43.5		19036		427		254
44.5		19240		449		234
45.5		19564		461		261
46.5		19882		470		301
47.5		20164		500		299
48.5		20503		475		294
49.5		20727		528		310
50.5		20992		551		300
51.5		21225		576		355
52.5		21425		598		371
53.5		21786		594		346
54.5		22002		658		410
55.5		22233		661		421
56.5		22426		696		401
57.5		22692		663		381
58.5		22876		690		428
59.5		23116		757		398
60.5		23169		779		447
61.5		23403		794		460
62.5		23568		890		456
63.5		23740		817		442
64.5		23923		886		511
65.5		24042		940		547
66.5		24254		915		486
67.5		24410		942		545
68.5		24508		921		526
69.5		24519		949		545
70.5		24703		1004		608
71.5		24802		1022		591
72.5		24830		1002		582
73.5		25107		999		635
74.5		25093		1099		587
75.5		25076		1069		592
76.5		25091		1101		674
77.5		25222		1118		634
78.5		25273		1136		612
79.5		25424		1135		689
80.5		25406		1152		673
81.5		25452		1124		650
82.5		25459		1123		688
83.5		25638		1140		662
84.5		25541		1130		744
85.5		25511		1138		725
86.5		25679		1179		724
87.5		25480		1171		719
88.5		25589		1138		722
89.5		24540		1151		793
