Abs(theta)	Type0		Type1		Type23
0.5		486		4		6
1.5		1462		15		12
2.5		2453		16		17
3.5		3434		46		31
4.5		4416		45		27
5.5		5413		66		43
6.5		6386		54		47
7.5		7320		86		53
8.5		8332		83		59
9.5		9271		99		77
10.5		10256		109		69
11.5		11203		111		80
12.5		12135		137		94
13.5		13131		143		99
14.5		14119		143		116
15.5		14976		165		126
16.5		15934		178		138
17.5		16871		222		143
18.5		17688		241		163
19.5		18641		246		184
20.5		19572		272		180
21.5		20489		278		157
22.5		21381		263		186
23.5		22247		306		192
24.5		23177		351		216
25.5		24063		332		172
26.5		24810		357		240
27.5		25686		373		212
28.5		26576		381		250
29.5		27340		437		268
30.5		28096		479		289
31.5		28953		480		285
32.5		29791		500		303
33.5		30603		503		312
34.5		31259		569		323
35.5		32058		560		362
36.5		32731		615		371
37.5		33449		653		379
38.5		34243		671		433
39.5		34966		691		422
40.5		35591		766		419
41.5		36312		777		456
42.5		36946		858		474
43.5		37551		860		489
44.5		38178		891		522
45.5		38799		909		527
46.5		39473		934		538
47.5		39993		951		588
48.5		40472		1041		613
49.5		41104		1134		571
50.5		41574		1129		652
51.5		42082		1159		620
52.5		42632		1208		672
53.5		43102		1267		720
54.5		43731		1202		686
55.5		43945		1420		745
56.5		44477		1377		746
57.5		44876		1496		741
58.5		45353		1473		778
59.5		45666		1492		807
60.5		46038		1580		875
61.5		46494		1598		873
62.5		46749		1655		866
63.5		47103		1702		861
64.5		47407		1751		936
65.5		47775		1889		954
66.5		48043		1826		956
67.5		48347		1927		949
68.5		48344		1994		1002
69.5		48784		1968		1032
70.5		49063		2027		1059
71.5		49248		2077		1118
72.5		49342		2073		1094
73.5		49622		2131		1136
74.5		49697		2130		1166
75.5		49864		2226		1197
76.5		49819		2259		1187
77.5		50089		2328		1208
78.5		50233		2341		1243
79.5		50377		2300		1228
80.5		50332		2381		1270
81.5		50568		2350		1222
82.5		50627		2323		1270
83.5		50343		2352		1319
84.5		50546		2444		1375
85.5		50653		2437		1325
86.5		50619		2410		1445
87.5		50547		2382		1464
88.5		50676		2387		1485
89.5		48653		2294		1460
