Abs(theta)	Type0		Type1		Type23
0.5		212		1		0
1.5		520		3		5
2.5		870		12		4
3.5		1258		12		6
4.5		1578		15		7
5.5		1900		6		10
6.5		2281		22		19
7.5		2726		28		27
8.5		2977		29		18
9.5		3312		38		25
10.5		3645		39		31
11.5		3914		45		25
12.5		4365		54		44
13.5		4634		46		37
14.5		5045		55		40
15.5		5266		69		41
16.5		5643		70		45
17.5		6154		83		44
18.5		6310		90		49
19.5		6820		75		44
20.5		6996		91		53
21.5		7587		99		68
22.5		7785		87		69
23.5		8046		117		74
24.5		8365		109		79
25.5		8735		131		82
26.5		8855		134		77
27.5		9232		148		92
28.5		9463		146		98
29.5		9866		137		88
30.5		10117		145		91
31.5		10469		203		109
32.5		10745		188		109
33.5		10836		164		101
34.5		11124		197		131
35.5		11563		217		118
36.5		11637		222		131
37.5		11850		212		122
38.5		12489		228		131
39.5		12575		246		156
40.5		12906		295		167
41.5		13140		262		158
42.5		13376		286		163
43.5		13584		299		198
44.5		13601		302		189
45.5		13900		328		198
46.5		14050		365		205
47.5		14262		361		218
48.5		14476		371		219
49.5		14794		404		220
50.5		14864		414		235
51.5		15221		423		276
52.5		15305		439		262
53.5		15525		466		249
54.5		15761		501		260
55.5		15722		505		263
56.5		16054		498		290
57.5		16027		489		303
58.5		16118		528		278
59.5		16456		589		299
60.5		16453		610		312
61.5		16519		627		304
62.5		16782		657		339
63.5		16548		674		340
64.5		16829		647		329
65.5		17048		657		304
66.5		17000		678		373
67.5		17431		660		358
68.5		17613		707		393
69.5		17566		726		364
70.5		17533		715		373
71.5		17496		742		404
72.5		17674		728		395
73.5		17740		761		385
74.5		17743		787		418
75.5		17964		845		404
76.5		18022		762		467
77.5		17818		854		441
78.5		17932		822		410
79.5		18312		808		464
80.5		17917		850		428
81.5		18176		847		458
82.5		18069		883		449
83.5		17967		830		479
84.5		18088		889		487
85.5		18131		856		490
86.5		18077		821		498
87.5		17653		864		529
88.5		17562		796		491
89.5		16450		769		508
