Abs(theta)	Type0		Type1		Type23
0.5		252		2		3
1.5		742		10		6
2.5		1262		8		10
3.5		1715		13		13
4.5		2228		19		21
5.5		2723		20		26
6.5		3207		40		19
7.5		3739		33		37
8.5		4221		47		18
9.5		4649		44		45
10.5		5196		50		31
11.5		5639		59		44
12.5		6137		54		55
13.5		6665		65		58
14.5		7081		92		58
15.5		7596		82		54
16.5		8035		90		60
17.5		8512		98		93
18.5		8956		117		78
19.5		9447		120		77
20.5		9922		126		92
21.5		10350		114		104
22.5		10837		128		114
23.5		11203		147		107
24.5		11639		155		124
25.5		12076		177		119
26.5		12562		180		129
27.5		13006		170		124
28.5		13358		201		150
29.5		13831		224		131
30.5		14240		222		157
31.5		14598		219		144
32.5		14999		259		164
33.5		15402		249		174
34.5		15790		271		174
35.5		16165		306		173
36.5		16530		301		184
37.5		16964		295		202
38.5		17241		361		202
39.5		17611		323		208
40.5		18011		375		216
41.5		18266		376		245
42.5		18631		352		251
43.5		18926		410		254
44.5		19276		457		234
45.5		19583		445		275
46.5		19883		477		304
47.5		20052		494		306
48.5		20450		490		321
49.5		20668		546		308
50.5		20948		534		322
51.5		21237		541		320
52.5		21492		590		364
53.5		21793		649		364
54.5		21993		625		372
55.5		22235		664		383
56.5		22481		668		392
57.5		22719		678		404
58.5		22804		732		441
59.5		23033		737		423
60.5		23162		783		469
61.5		23379		859		441
62.5		23569		783		464
63.5		23745		824		459
64.5		23833		876		455
65.5		24093		823		514
66.5		24051		939		521
67.5		24207		958		567
68.5		24462		908		534
69.5		24487		993		555
70.5		24709		952		528
71.5		24820		961		567
72.5		24982		951		611
73.5		25065		1018		617
74.5		25000		1083		596
75.5		25118		1096		614
76.5		25298		1047		639
77.5		25245		1050		610
78.5		25247		1107		625
79.5		25546		1017		652
80.5		25431		1121		605
81.5		25485		1180		675
82.5		25410		1157		738
83.5		25538		1155		684
84.5		25550		1101		704
85.5		25581		1191		692
86.5		25643		1118		739
87.5		24843		1201		719
88.5		25010		1132		728
89.5		24924		1183		739
