Abs(theta)	Type0		Type1		Type23
0.5		505		3		5
1.5		1488		14		11
2.5		2454		23		18
3.5		3472		35		23
4.5		4420		53		23
5.5		5416		65		45
6.5		6407		59		48
7.5		7369		66		59
8.5		8377		70		61
9.5		9320		122		73
10.5		10314		128		83
11.5		11237		122		78
12.5		12187		124		89
13.5		13235		141		104
14.5		14125		156		103
15.5		15059		144		124
16.5		16025		182		138
17.5		16966		201		146
18.5		17837		229		142
19.5		18762		234		160
20.5		19683		242		171
21.5		20640		244		160
22.5		21494		292		188
23.5		22379		285		203
24.5		23278		316		195
25.5		24137		334		220
26.5		25033		352		225
27.5		25877		393		218
28.5		26637		411		254
29.5		27517		439		255
30.5		28247		496		288
31.5		29173		429		311
32.5		29838		490		286
33.5		30728		526		328
34.5		31487		555		325
35.5		32212		583		340
36.5		32930		577		383
37.5		33635		659		402
38.5		34362		683		400
39.5		35090		735		414
40.5		35834		771		452
41.5		36413		766		472
42.5		37111		822		439
43.5		37811		874		465
44.5		38439		890		459
45.5		39034		903		528
46.5		39502		980		557
47.5		40286		1010		571
48.5		40810		1037		596
49.5		41301		1131		587
50.5		41842		1162		629
51.5		42387		1208		644
52.5		42821		1258		667
53.5		43246		1279		717
54.5		43790		1328		721
55.5		44215		1374		755
56.5		44700		1381		741
57.5		45112		1480		785
58.5		45443		1505		849
59.5		45844		1575		846
60.5		46275		1562		902
61.5		46605		1675		822
62.5		46912		1704		936
63.5		47377		1735		893
64.5		47646		1801		927
65.5		47923		1809		948
66.5		48280		1927		949
67.5		48513		1960		1050
68.5		48668		1979		977
69.5		49015		1988		1069
70.5		49210		2049		1081
71.5		49545		2046		1077
72.5		49525		2193		1089
73.5		49742		2156		1159
74.5		49981		2159		1158
75.5		50299		2155		1227
76.5		50378		2246		1131
77.5		50440		2179		1173
78.5		50308		2368		1246
79.5		50580		2357		1284
80.5		50586		2338		1250
81.5		50720		2442		1303
82.5		50624		2419		1294
83.5		50832		2390		1309
84.5		50929		2406		1346
85.5		50903		2363		1391
86.5		50772		2477		1388
87.5		50741		2367		1453
88.5		50891		2369		1464
89.5		49048		2398		1454
