5	-0.007818754522	0.002172208857
15	-0.01394944199	0.001670540994
25	-0.0178153497	0.001484918676
35	-0.02138224876	0.001374063319
45	-0.02320970867	0.001297957725
55	-0.02537196706	0.001250343364
65	-0.02764551993	0.001220143993
75	-0.02839725369	0.001194070015
85	-0.03021289173	0.001170472884
95	-0.03203992907	0.001148937779
105	-0.03294233452	0.001129849746
115	-0.03397511858	0.001112592774
125	-0.03480159447	0.001097253269
135	-0.03630206178	0.001084083575
145	-0.03702087133	0.001072413931
155	-0.03746596017	0.001061992644
165	-0.0387972246	0.001052999174
175	-0.03935191266	0.001045488881
185	-0.0393403893	0.001038920333
195	-0.04060897907	0.001033325935
205	-0.04087157141	0.001028830677
215	-0.0418109028	0.001025390088
225	-0.04256366517	0.001023204744
235	-0.04287190174	0.001021365994
245	-0.04344403269	0.001020531626
255	-0.04380186952	0.001020454598
265	-0.0441008428	0.001021601373
275	-0.04413713634	0.001023397456
285	-0.04490571172	0.00102582366
295	-0.04563481588	0.001029344481
305	-0.04557971889	0.001033286863
315	-0.04556485998	0.001038189742
325	-0.04599913274	0.001043899213
335	-0.04644151062	0.001050969708
345	-0.04750859083	0.001058650445
355	-0.04771464059	0.001067264337
365	-0.04700200547	0.001076691567
375	-0.0481283212	0.001087000492
385	-0.0488511696	0.001098725988
395	-0.04792815353	0.001111327008
405	-0.04877305388	0.001125059376
415	-0.04927604119	0.001140341589
425	-0.04908216932	0.001156482025
435	-0.04956719792	0.001174702205
445	-0.04904370162	0.001193913477
455	-0.04950083159	0.001214786818
465	-0.04945622995	0.001237558914
475	-0.05006371589	0.001262436648
485	-0.05023210816	0.001289130241
495	-0.05011839174	0.001318470323
505	-0.05122031407	0.001349907032
515	-0.05023873283	0.001383913318
525	-0.05098847492	0.001421340091
535	-0.0513665548	0.001462264476
545	-0.04972249581	0.001507475044
555	-0.05098384006	0.001556240696
565	-0.05238583592	0.00161009799
575	-0.05179517726	0.001670027961
585	-0.05276759502	0.001736240646
595	-0.05093600932	0.001810219248
605	-0.05141697504	0.001892097355
615	-0.05179338577	0.001985962826
625	-0.05186542836	0.002090071584
635	-0.0531841495	0.002209818686
645	-0.05258215752	0.00234686324
655	-0.05249496557	0.002507529442
665	-0.04970174972	0.002696170158
675	-0.05177882207	0.002918185184
685	-0.05373093465	0.003188445987
695	-0.05201425532	0.003520611216
705	-0.05466400482	0.00393574784
715	-0.05383481467	0.004482028031
725	-0.05118381789	0.00522086498
735	-0.05468828048	0.006261609902
745	-0.0496157018	0.007883275534
755	-0.04768589081	0.0106543394
765	-0.06258757975	0.01650203763
775	-0.03681265548	0.03660179691
785	0.2788799964	0.4163839819
795	-nan	-nan
805	-nan	-nan
815	-nan	-nan
825	-nan	-nan
835	-nan	-nan
845	-nan	-nan
855	-nan	-nan
865	-nan	-nan
875	-nan	-nan
885	-nan	-nan
895	-nan	-nan
905	-nan	-nan
915	-nan	-nan
925	-nan	-nan
935	-nan	-nan
945	-nan	-nan
955	-nan	-nan
965	-nan	-nan
975	-nan	-nan
985	-nan	-nan
995	-nan	-nan
