Abs(theta)	Type0		Type1		Type23
0.5		245		3		1
1.5		736		9		6
2.5		1242		15		9
3.5		1748		15		12
4.5		2243		23		23
5.5		2713		29		21
6.5		3227		24		27
7.5		3755		42		29
8.5		4223		53		37
9.5		4685		52		40
10.5		5175		50		46
11.5		5651		68		36
12.5		6175		66		54
13.5		6629		70		49
14.5		7111		76		43
15.5		7596		77		62
16.5		8038		96		73
17.5		8460		90		94
18.5		8998		105		79
19.5		9411		122		91
20.5		9910		134		101
21.5		10321		144		94
22.5		10827		134		103
23.5		11249		151		103
24.5		11696		156		108
25.5		12144		194		120
26.5		12530		191		112
27.5		12963		213		132
28.5		13408		191		123
29.5		13836		213		155
30.5		14247		214		147
31.5		14649		198		146
32.5		15017		259		188
33.5		15421		263		172
34.5		15858		254		163
35.5		16185		289		185
36.5		16471		321		192
37.5		16929		322		222
38.5		17267		320		220
39.5		17642		353		173
40.5		18011		363		224
41.5		18343		370		249
42.5		18676		410		233
43.5		18990		402		255
44.5		19320		463		251
45.5		19503		492		302
46.5		19841		492		290
47.5		20198		477		285
48.5		20455		526		283
49.5		20823		516		348
50.5		20955		563		305
51.5		21225		564		332
52.5		21472		608		353
53.5		21827		580		389
54.5		22023		615		415
55.5		22280		642		400
56.5		22450		656		423
57.5		22647		762		426
58.5		22827		765		395
59.5		23121		739		432
60.5		23191		773		447
61.5		23495		796		454
62.5		23558		895		448
63.5		23733		868		480
64.5		23919		909		495
65.5		24040		905		527
66.5		24232		886		563
67.5		24270		921		557
68.5		24471		939		549
69.5		24619		953		556
70.5		24785		955		553
71.5		24843		994		607
72.5		24854		1056		619
73.5		24987		1027		610
74.5		25033		1100		629
75.5		25148		1085		615
76.5		25229		1150		675
77.5		25307		1079		652
78.5		25480		1075		664
79.5		25506		1117		687
80.5		25347		1101		654
81.5		25451		1136		692
82.5		25411		1203		695
83.5		25413		1162		727
84.5		25417		1225		696
85.5		25416		1200		763
86.5		25369		1157		735
87.5		25372		1159		800
88.5		25619		1174		778
89.5		24656		1096		775
