Abs(theta)	Type0		Type1		Type23
0.5		188		5		2
1.5		473		7		3
2.5		784		10		6
3.5		1161		10		9
4.5		1459		12		8
5.5		1781		16		10
6.5		2050		26		21
7.5		2466		30		11
8.5		2845		37		15
9.5		3149		31		24
10.5		3468		37		23
11.5		3680		38		22
12.5		4200		39		33
13.5		4429		48		38
14.5		4712		55		39
15.5		4982		66		42
16.5		5395		68		40
17.5		5700		70		53
18.5		6093		71		52
19.5		6356		75		59
20.5		6645		99		61
21.5		6675		95		60
22.5		7265		81		70
23.5		7464		113		70
24.5		7846		123		61
25.5		8011		140		70
26.5		8367		116		59
27.5		8741		124		84
28.5		8953		160		91
29.5		9280		131		87
30.5		9307		127		86
31.5		9778		158		87
32.5		10002		181		110
33.5		10326		177		108
34.5		10702		190		114
35.5		10554		171		115
36.5		11102		181		123
37.5		11149		221		150
38.5		11547		216		141
39.5		11839		237		138
40.5		11992		227		137
41.5		12060		267		137
42.5		12241		261		185
43.5		12637		294		166
44.5		12921		301		163
45.5		12816		321		176
46.5		13093		314		200
47.5		13397		307		187
48.5		13515		338		172
49.5		13925		364		217
50.5		13982		360		223
51.5		13988		396		229
52.5		14425		394		217
53.5		14486		422		251
54.5		14722		450		243
55.5		14679		426		259
56.5		14772		448		276
57.5		14989		482		257
58.5		14969		481		265
59.5		15053		537		295
60.5		15427		531		287
61.5		15406		559		287
62.5		15647		551		302
63.5		15514		560		297
64.5		15938		612		285
65.5		16000		635		301
66.5		15996		598		327
67.5		16163		614		344
68.5		16309		647		331
69.5		16239		640		337
70.5		16180		694		345
71.5		16271		689		323
72.5		16484		689		346
73.5		16668		677		366
74.5		16619		699		362
75.5		16606		729		354
76.5		16799		775		401
77.5		16661		762		376
78.5		16702		733		460
79.5		16843		754		428
80.5		17090		759		413
81.5		16601		800		414
82.5		16918		800		460
83.5		16984		768		445
84.5		16839		778		458
85.5		16784		780		445
86.5		16743		767		484
87.5		16689		762		447
88.5		16155		787		482
89.5		15440		720		446
