Abs(theta)	Type0		Type1		Type23
0.5		189		3		0
1.5		503		0		3
2.5		865		10		8
3.5		1245		17		12
4.5		1575		12		6
5.5		1891		22		18
6.5		2316		19		17
7.5		2717		39		16
8.5		3008		34		17
9.5		3305		30		28
10.5		3753		36		28
11.5		4018		41		30
12.5		4432		52		29
13.5		4757		60		32
14.5		5008		52		43
15.5		5525		67		47
16.5		5744		58		34
17.5		5972		76		48
18.5		6352		85		46
19.5		6710		91		51
20.5		7093		99		61
21.5		7215		105		60
22.5		7737		86		65
23.5		8055		113		75
24.5		8310		110		73
25.5		8536		147		81
26.5		9123		146		92
27.5		9436		133		96
28.5		9544		150		84
29.5		10003		136		98
30.5		10046		158		100
31.5		10456		172		100
32.5		10586		193		120
33.5		11043		198		109
34.5		11105		189		134
35.5		11458		226		123
36.5		11643		228		135
37.5		12049		226		142
38.5		12293		242		140
39.5		12612		245		172
40.5		12627		279		146
41.5		13119		310		147
42.5		13308		301		162
43.5		13693		306		189
44.5		13637		339		187
45.5		13913		337		217
46.5		14043		321		203
47.5		14410		352		218
48.5		14532		386		190
49.5		14530		409		232
50.5		15146		433		248
51.5		15317		447		258
52.5		15447		478		266
53.5		15576		420		248
54.5		15937		531		265
55.5		15890		474		259
56.5		16203		518		280
57.5		16125		558		263
58.5		16234		542		291
59.5		16367		541		298
60.5		16530		571		319
61.5		16565		637		325
62.5		16799		575		325
63.5		17088		685		321
64.5		16893		667		367
65.5		16833		671		330
66.5		16937		690		389
67.5		17359		677		360
68.5		17539		708		370
69.5		17682		695		370
70.5		17669		723		416
71.5		17777		736		377
72.5		17578		769		407
73.5		17803		747		461
74.5		17794		749		430
75.5		17707		791		407
76.5		18075		777		427
77.5		18021		799		442
78.5		18040		845		414
79.5		18340		802		458
80.5		18165		810		487
81.5		18346		858		489
82.5		18230		854		467
83.5		18087		863		458
84.5		18124		882		510
85.5		18382		812		530
86.5		18230		862		534
87.5		18145		891		514
88.5		18124		938		566
89.5		17428		872		485
