Abs(theta)	Type0		Type1		Type23
0.5		185		3		2
1.5		543		5		3
2.5		894		9		9
3.5		1251		10		13
4.5		1488		13		10
5.5		2024		24		18
6.5		2273		20		21
7.5		2619		25		22
8.5		3038		24		17
9.5		3322		37		35
10.5		3805		41		29
11.5		3937		45		34
12.5		4340		52		31
13.5		4697		40		40
14.5		5137		48		43
15.5		5405		52		46
16.5		5764		53		39
17.5		6091		74		54
18.5		6358		77		54
19.5		6807		100		45
20.5		6979		91		58
21.5		7574		114		62
22.5		7741		109		78
23.5		7963		129		83
24.5		8299		138		70
25.5		8567		116		77
26.5		9013		133		74
27.5		9241		133		82
28.5		9751		148		97
29.5		9825		158		104
30.5		10102		167		116
31.5		10496		174		117
32.5		10930		171		105
33.5		11039		199		110
34.5		11246		185		119
35.5		11351		193		133
36.5		11888		245		135
37.5		12234		231		122
38.5		12479		249		132
39.5		12497		264		155
40.5		12905		270		167
41.5		12894		269		150
42.5		13242		283		148
43.5		13431		333		192
44.5		13826		322		182
45.5		14035		325		196
46.5		14075		341		200
47.5		14303		345		206
48.5		14572		378		215
49.5		14695		402		221
50.5		15119		398		248
51.5		15247		389		229
52.5		15330		471		230
53.5		15476		485		292
54.5		15729		451		233
55.5		15907		500		270
56.5		16002		493		292
57.5		16494		526		257
58.5		16238		528		302
59.5		16810		557		317
60.5		16675		551		293
61.5		16742		558		346
62.5		16737		569		331
63.5		17052		622		334
64.5		16940		680		336
65.5		17151		648		341
66.5		17233		645		321
67.5		17268		718		386
68.5		17588		714		378
69.5		17606		690		355
70.5		17602		728		335
71.5		17794		730		393
72.5		17812		766		387
73.5		18036		794		375
74.5		17965		759		402
75.5		18065		757		423
76.5		18020		818		438
77.5		18220		823		440
78.5		17918		811		440
79.5		18222		900		439
80.5		18192		833		470
81.5		18358		818		478
82.5		18037		872		460
83.5		18341		879		505
84.5		18164		859		531
85.5		18097		832		542
86.5		18248		848		555
87.5		18064		866		523
88.5		18316		881		502
89.5		17675		863		538
