Abs(theta)	Type0		Type1		Type23
0.5		242		3		5
1.5		752		2		4
2.5		1252		10		11
3.5		1754		11		17
4.5		2214		28		18
5.5		2715		24		25
6.5		3191		42		21
7.5		3720		34		33
8.5		4229		41		29
9.5		4645		55		31
10.5		5167		59		44
11.5		5669		48		41
12.5		6147		56		44
13.5		6667		65		52
14.5		7098		74		56
15.5		7586		97		66
16.5		8056		83		68
17.5		8546		96		63
18.5		8977		96		75
19.5		9430		116		79
20.5		9907		130		78
21.5		10396		104		98
22.5		10834		134		91
23.5		11232		127		104
24.5		11715		159		106
25.5		12085		166		135
26.5		12548		172		139
27.5		12989		184		136
28.5		13365		193		140
29.5		13839		212		134
30.5		14193		222		136
31.5		14620		215		141
32.5		15057		238		164
33.5		15386		265		183
34.5		15848		275		199
35.5		16172		293		200
36.5		16600		282		218
37.5		16909		302		190
38.5		17286		346		234
39.5		17645		331		219
40.5		18031		336		214
41.5		18293		399		244
42.5		18636		440		231
43.5		18933		451		236
44.5		19278		427		238
45.5		19476		475		313
46.5		19830		438		298
47.5		20013		538		295
48.5		20461		491		323
49.5		20655		530		341
50.5		21011		515		277
51.5		21261		554		339
52.5		21456		596		341
53.5		21751		642		365
54.5		21938		681		381
55.5		22138		669		401
56.5		22457		692		404
57.5		22688		695		409
58.5		22876		762		418
59.5		23006		729		446
60.5		23219		725		447
61.5		23404		795		463
62.5		23500		828		449
63.5		23764		853		458
64.5		23900		829		493
65.5		23983		940		513
66.5		24207		877		508
67.5		24293		938		545
68.5		24394		974		533
69.5		24527		963		557
70.5		24710		986		559
71.5		24742		996		619
72.5		24893		1008		552
73.5		24951		1085		600
74.5		25039		1082		585
75.5		25095		1076		639
76.5		25154		1041		613
77.5		25279		1094		609
78.5		25424		1059		628
79.5		25318		1153		667
80.5		25460		1087		671
81.5		25398		1158		718
82.5		25583		1117		692
83.5		25442		1167		705
84.5		25629		1170		745
85.5		25612		1133		741
86.5		25634		1139		700
87.5		24951		1178		774
88.5		24791		1120		767
89.5		24890		1182		723
