Abs(theta)	Type0		Type1		Type23
0.5		246		2		2
1.5		751		8		4
2.5		1245		6		8
3.5		1731		18		15
4.5		2236		30		14
5.5		2721		26		15
6.5		3187		40		26
7.5		3722		46		20
8.5		4206		40		35
9.5		4699		32		42
10.5		5183		56		41
11.5		5637		76		53
12.5		6164		74		60
13.5		6616		71		53
14.5		7136		76		60
15.5		7604		85		54
16.5		8054		84		76
17.5		8523		94		69
18.5		8957		112		68
19.5		9446		123		72
20.5		9940		116		84
21.5		10386		137		94
22.5		10747		149		92
23.5		11253		131		112
24.5		11663		157		106
25.5		12106		183		106
26.5		12557		167		111
27.5		13039		177		102
28.5		13441		181		143
29.5		13877		194		127
30.5		14204		220		139
31.5		14638		256		158
32.5		15043		222		155
33.5		15388		252		190
34.5		15787		272		172
35.5		16130		280		174
36.5		16516		294		200
37.5		16921		316		220
38.5		17288		350		221
39.5		17664		338		238
40.5		17966		358		243
41.5		18324		333		244
42.5		18646		389		257
43.5		18941		439		238
44.5		19303		444		280
45.5		19592		435		284
46.5		19865		460		308
47.5		20196		511		286
48.5		20479		538		312
49.5		20805		518		323
50.5		20958		555		343
51.5		21303		547		330
52.5		21517		622		373
53.5		21765		642		364
54.5		21984		664		398
55.5		22210		673		390
56.5		22510		656		369
57.5		22660		733		402
58.5		22822		729		428
59.5		23152		773		437
60.5		23223		766		448
61.5		23480		773		450
62.5		23601		821		496
63.5		23758		872		487
64.5		23968		860		476
65.5		24055		938		494
66.5		24259		916		549
67.5		24434		913		520
68.5		24448		960		526
69.5		24601		932		549
70.5		24767		957		535
71.5		24772		985		581
72.5		24756		1037		619
73.5		24878		1017		628
74.5		25051		1071		596
75.5		25137		1053		659
76.5		25238		1075		629
77.5		25284		1074		653
78.5		25427		1091		658
79.5		25530		1114		626
80.5		25490		1158		624
81.5		25342		1149		726
82.5		25562		1158		635
83.5		25457		1173		685
84.5		25613		1232		701
85.5		25632		1189		686
86.5		25496		1150		718
87.5		25269		1135		781
88.5		25528		1213		814
89.5		24487		1131		750
