Abs(theta)	Type0		Type1		Type23
0.5		250		2		3
1.5		737		5		4
2.5		1219		12		12
3.5		1722		16		19
4.5		2209		23		15
5.5		2708		23		22
6.5		3200		36		20
7.5		3674		37		25
8.5		4145		55		31
9.5		4613		48		32
10.5		5106		52		58
11.5		5636		57		35
12.5		6088		61		55
13.5		6600		69		53
14.5		7032		77		54
15.5		7554		64		58
16.5		7998		77		79
17.5		8393		105		83
18.5		8840		108		87
19.5		9333		121		87
20.5		9781		124		94
21.5		10214		135		89
22.5		10682		149		99
23.5		11150		141		98
24.5		11536		145		104
25.5		11996		142		107
26.5		12419		197		124
27.5		12885		186		103
28.5		13305		190		137
29.5		13749		162		128
30.5		14043		218		142
31.5		14477		215		168
32.5		14891		243		152
33.5		15309		245		158
34.5		15644		292		170
35.5		16046		255		205
36.5		16381		275		189
37.5		16758		306		190
38.5		17088		313		233
39.5		17488		319		206
40.5		17774		364		241
41.5		18062		381		220
42.5		18418		377		248
43.5		18739		429		252
44.5		19144		383		247
45.5		19414		466		283
46.5		19636		479		282
47.5		19913		498		331
48.5		20255		478		313
49.5		20438		506		333
50.5		20775		549		340
51.5		21119		548		314
52.5		21335		569		355
53.5		21560		607		394
54.5		21811		611		407
55.5		21985		657		409
56.5		22231		666		406
57.5		22395		703		404
58.5		22535		707		411
59.5		22884		716		420
60.5		22888		767		442
61.5		23251		761		397
62.5		23308		846		478
63.5		23459		823		470
64.5		23585		854		501
65.5		23832		856		508
66.5		23911		929		478
67.5		23969		924		552
68.5		24131		927		564
69.5		24318		963		586
70.5		24406		979		538
71.5		24504		1021		568
72.5		24709		976		576
73.5		24656		1031		588
74.5		24769		1021		595
75.5		25005		1023		602
76.5		24864		1072		636
77.5		24986		1097		636
78.5		25169		1073		652
79.5		25128		1102		637
80.5		25160		1125		686
81.5		25146		1172		679
82.5		25172		1150		688
83.5		25259		1153		642
84.5		25474		1087		711
85.5		25256		1214		714
86.5		25378		1175		742
87.5		24715		1191		737
88.5		24745		1122		757
89.5		24689		1138		689
