Abs(theta)	Type0		Type1		Type23
0.5		254		0		4
1.5		744		5		3
2.5		1237		17		8
3.5		1746		13		14
4.5		2237		25		16
5.5		2723		31		15
6.5		3211		31		31
7.5		3700		36		23
8.5		4189		40		37
9.5		4684		52		49
10.5		5164		57		46
11.5		5634		64		63
12.5		6140		56		56
13.5		6593		72		69
14.5		7148		76		61
15.5		7587		79		63
16.5		8002		97		75
17.5		8546		88		83
18.5		8957		111		92
19.5		9453		123		78
20.5		9878		119		89
21.5		10391		129		92
22.5		10747		156		96
23.5		11228		135		94
24.5		11739		146		105
25.5		12137		154		120
26.5		12555		177		115
27.5		12948		177		146
28.5		13373		215		150
29.5		13791		215		138
30.5		14211		241		144
31.5		14631		241		155
32.5		14962		274		167
33.5		15417		267		143
34.5		15801		263		173
35.5		16128		284		188
36.5		16484		327		229
37.5		16815		315		209
38.5		17333		335		207
39.5		17607		345		219
40.5		17940		368		218
41.5		18257		414		248
42.5		18661		420		224
43.5		18935		390		248
44.5		19271		423		242
45.5		19557		442		260
46.5		19883		447		291
47.5		20146		498		296
48.5		20532		489		276
49.5		20712		556		317
50.5		20982		577		333
51.5		21305		547		292
52.5		21485		598		331
53.5		21742		595		343
54.5		22011		613		363
55.5		22174		718		380
56.5		22391		702		392
57.5		22615		719		431
58.5		22845		696		440
59.5		22945		791		442
60.5		23168		770		452
61.5		23414		799		432
62.5		23497		851		494
63.5		23711		853		507
64.5		23917		875		503
65.5		24105		888		508
66.5		24183		919		544
67.5		24299		934		537
68.5		24455		949		578
69.5		24421		962		556
70.5		24736		957		558
71.5		24814		962		566
72.5		24833		1040		547
73.5		24836		1072		621
74.5		24989		1021		645
75.5		25120		1036		670
76.5		25188		1128		599
77.5		25163		1115		632
78.5		25349		1110		653
79.5		25245		1177		641
80.5		25419		1121		708
81.5		25481		1133		702
82.5		25384		1091		684
83.5		25410		1080		690
84.5		25433		1156		726
85.5		25461		1178		674
86.5		25396		1119		724
87.5		24898		1125		754
88.5		24272		1093		804
89.5		23108		1052		731
