Abs(theta)	Type0		Type1		Type23
0.5		251		4		2
1.5		751		4		3
2.5		1234		17		7
3.5		1740		16		12
4.5		2214		27		22
5.5		2729		29		25
6.5		3260		31		21
7.5		3723		38		36
8.5		4231		54		29
9.5		4695		48		43
10.5		5200		49		40
11.5		5686		70		49
12.5		6130		63		49
13.5		6633		85		67
14.5		7099		81		62
15.5		7573		91		64
16.5		8122		80		57
17.5		8523		96		77
18.5		8975		98		89
19.5		9443		106		76
20.5		9929		129		80
21.5		10360		126		102
22.5		10772		143		101
23.5		11224		141		90
24.5		11726		131		104
25.5		12107		150		110
26.5		12585		161		131
27.5		13041		189		135
28.5		13460		176		134
29.5		13849		180		147
30.5		14286		211		161
31.5		14649		231		149
32.5		15048		220		171
33.5		15491		215		160
34.5		15755		304		194
35.5		16164		272		175
36.5		16448		298		219
37.5		16962		292		227
38.5		17278		309		215
39.5		17687		327		217
40.5		18029		371		216
41.5		18344		377		271
42.5		18653		388		259
43.5		19010		404		263
44.5		19285		455		262
45.5		19480		463		300
46.5		19945		440		291
47.5		20168		497		290
48.5		20470		505		309
49.5		20792		500		295
50.5		21037		528		354
51.5		21392		570		325
52.5		21581		599		334
53.5		21746		598		364
54.5		22090		620		387
55.5		22199		602		424
56.5		22419		714		399
57.5		22797		670		422
58.5		22852		715		381
59.5		23058		775		437
60.5		23174		776		466
61.5		23339		847		465
62.5		23632		795		457
63.5		23786		784		457
64.5		23849		897		530
65.5		24060		891		503
66.5		24223		892		519
67.5		24233		929		514
68.5		24495		939		554
69.5		24506		997		590
70.5		24711		1005		545
71.5		24803		1005		585
72.5		24953		1049		556
73.5		25010		1038		572
74.5		25207		1035		589
75.5		25121		1138		584
76.5		25367		1053		653
77.5		25250		1124		642
78.5		25279		1133		667
79.5		25312		1185		646
80.5		25380		1204		652
81.5		25611		1124		640
82.5		25459		1153		644
83.5		25502		1226		692
84.5		25635		1145		721
85.5		25393		1199		677
86.5		25470		1166		716
87.5		25577		1123		764
88.5		25554		1264		781
89.5		24343		1132		793
