Abs(theta)	Type0		Type1		Type23
0.5		507		1		2
1.5		1482		20		13
2.5		2515		25		17
3.5		3468		22		25
4.5		4465		44		23
5.5		5472		46		41
6.5		6466		77		52
7.5		7454		85		45
8.5		8417		96		75
9.5		9403		98		80
10.5		10399		113		83
11.5		11324		151		77
12.5		12279		138		105
13.5		13224		162		114
14.5		14234		164		133
15.5		15208		167		126
16.5		16104		194		130
17.5		17077		215		125
18.5		17919		265		146
19.5		18862		240		163
20.5		19793		273		167
21.5		20730		281		204
22.5		21735		284		174
23.5		22538		310		197
24.5		23462		296		224
25.5		24306		340		216
26.5		25244		345		217
27.5		26066		362		236
28.5		26890		424		251
29.5		27718		415		299
30.5		28637		464		289
31.5		29355		477		295
32.5		30201		488		285
33.5		30940		572		328
34.5		31660		537		290
35.5		32391		616		369
36.5		33177		624		400
37.5		33900		676		406
38.5		34615		690		452
39.5		35343		706		408
40.5		35975		814		433
41.5		36689		787		493
42.5		37584		785		432
43.5		38011		865		467
44.5		38568		914		538
45.5		39364		905		558
46.5		39877		997		564
47.5		40471		1017		598
48.5		40970		1071		597
49.5		41534		1087		609
50.5		42088		1178		651
51.5		42711		1202		618
52.5		43226		1250		645
53.5		43557		1283		691
54.5		44236		1332		721
55.5		44575		1365		716
56.5		44976		1457		774
57.5		45523		1430		787
58.5		45861		1426		798
59.5		46280		1543		862
60.5		46641		1567		865
61.5		47049		1708		840
62.5		47363		1695		951
63.5		47656		1767		966
64.5		47985		1783		944
65.5		48317		1786		944
66.5		48518		1847		1017
67.5		48702		1931		1073
68.5		49115		1966		1023
69.5		49321		2027		1083
70.5		49600		2068		1147
71.5		49710		2101		1059
72.5		49991		2098		1116
73.5		49967		2229		1161
74.5		50340		2256		1175
75.5		50505		2167		1182
76.5		50673		2270		1264
77.5		50861		2244		1138
78.5		50738		2335		1199
79.5		50867		2329		1268
80.5		51186		2305		1276
81.5		50976		2445		1332
82.5		51379		2339		1305
83.5		51374		2435		1334
84.5		51285		2397		1423
85.5		51416		2506		1411
86.5		51435		2433		1389
87.5		50403		2399		1417
88.5		50134		2396		1439
89.5		50552		2321		1402
