Abs(theta)	Type0		Type1		Type23
0.5		247		2		4
1.5		756		6		6
2.5		1234		11		12
3.5		1724		21		18
4.5		2222		32		17
5.5		2733		22		12
6.5		3192		38		23
7.5		3714		35		26
8.5		4222		31		31
9.5		4709		47		31
10.5		5185		56		42
11.5		5643		50		49
12.5		6117		67		38
13.5		6585		90		46
14.5		7118		71		62
15.5		7572		70		64
16.5		8067		87		58
17.5		8522		97		78
18.5		8999		114		73
19.5		9456		112		83
20.5		9883		128		93
21.5		10329		130		97
22.5		10817		137		89
23.5		11260		138		110
24.5		11685		148		118
25.5		12085		158		106
26.5		12512		172		130
27.5		13024		168		115
28.5		13400		201		123
29.5		13771		218		161
30.5		14214		217		172
31.5		14604		235		164
32.5		15026		252		157
33.5		15434		261		164
34.5		15801		263		161
35.5		16220		255		181
36.5		16591		296		192
37.5		16911		310		195
38.5		17287		303		225
39.5		17644		360		195
40.5		17975		350		214
41.5		18342		363		241
42.5		18641		416		228
43.5		19011		410		250
44.5		19192		425		275
45.5		19553		453		251
46.5		19790		461		284
47.5		20167		466		297
48.5		20465		497		295
49.5		20706		536		352
50.5		21027		534		363
51.5		21258		571		361
52.5		21375		616		382
53.5		21781		580		344
54.5		22009		675		375
55.5		22194		692		384
56.5		22463		647		389
57.5		22580		694		425
58.5		22859		721		427
59.5		23120		698		438
60.5		23281		786		452
61.5		23340		841		485
62.5		23555		792		465
63.5		23665		836		521
64.5		23895		859		513
65.5		24111		872		516
66.5		24186		934		504
67.5		24401		909		529
68.5		24436		890		560
69.5		24572		952		545
70.5		24727		1007		566
71.5		24883		981		592
72.5		24878		1035		566
73.5		24907		1076		646
74.5		25137		1058		620
75.5		25123		1087		641
76.5		25147		1082		586
77.5		25238		1122		626
78.5		25443		1004		670
79.5		25459		1098		641
80.5		25426		1155		719
81.5		25499		1156		696
82.5		25439		1166		625
83.5		25569		1130		665
84.5		25456		1156		734
85.5		25611		1166		739
86.5		25514		1159		693
87.5		25641		1142		738
88.5		25625		1104		750
89.5		24640		1139		748
