Abs(theta)	Type0		Type1		Type23
0.5		257		2		3
1.5		733		5		10
2.5		1225		8		11
3.5		1718		14		16
4.5		2197		14		18
5.5		2716		28		12
6.5		3187		25		18
7.5		3672		43		34
8.5		4165		38		36
9.5		4659		63		30
10.5		5131		57		37
11.5		5585		60		36
12.5		6104		45		50
13.5		6570		71		64
14.5		7033		62		54
15.5		7497		91		64
16.5		7970		81		56
17.5		8441		84		83
18.5		8881		117		73
19.5		9363		114		66
20.5		9799		120		96
21.5		10241		130		98
22.5		10685		139		108
23.5		11166		138		87
24.5		11584		150		96
25.5		12039		165		114
26.5		12460		202		119
27.5		12839		181		150
28.5		13288		188		131
29.5		13765		180		144
30.5		14112		192		146
31.5		14419		233		153
32.5		14904		241		131
33.5		15300		232		164
34.5		15662		247		177
35.5		16121		276		185
36.5		16334		307		202
37.5		16739		349		205
38.5		17059		343		223
39.5		17466		363		229
40.5		17823		340		225
41.5		18156		404		233
42.5		18407		434		254
43.5		18885		389		227
44.5		19167		385		257
45.5		19298		472		305
46.5		19724		477		274
47.5		20025		504		262
48.5		20214		509		317
49.5		20473		546		299
50.5		20786		563		323
51.5		21061		563		345
52.5		21407		572		340
53.5		21484		622		341
54.5		21795		666		342
55.5		21950		693		397
56.5		22336		632		413
57.5		22364		693		440
58.5		22666		688		426
59.5		22735		776		429
60.5		22998		749		526
61.5		23261		795		456
62.5		23407		834		484
63.5		23549		835		468
64.5		23702		798		491
65.5		23887		873		481
66.5		23881		871		530
67.5		24231		897		524
68.5		24145		960		566
69.5		24389		984		497
70.5		24509		994		560
71.5		24577		968		568
72.5		24683		969		595
73.5		24760		1039		572
74.5		24920		990		592
75.5		24836		1059		582
76.5		24953		1120		633
77.5		25059		1089		650
78.5		25115		1091		711
79.5		25181		1094		614
80.5		24979		1167		638
81.5		25293		1107		674
82.5		25086		1157		672
83.5		25338		1178		699
84.5		25217		1156		680
85.5		25202		1104		740
86.5		25042		1224		769
87.5		25131		1170		739
88.5		25064		1220		756
89.5		24313		1105		779
