Abs(theta)	Type0		Type1		Type23
0.5		495		3		6
1.5		1500		10		17
2.5		2524		29		26
3.5		3475		44		29
4.5		4518		41		38
5.5		5518		63		37
6.5		6467		73		44
7.5		7511		77		54
8.5		8483		103		61
9.5		9417		105		73
10.5		10502		109		74
11.5		11495		140		84
12.5		12412		117		112
13.5		13387		161		98
14.5		14356		163		146
15.5		15342		172		110
16.5		16250		201		109
17.5		17203		214		142
18.5		18106		231		143
19.5		19056		227		167
20.5		20078		269		153
21.5		20893		288		181
22.5		21805		294		190
23.5		22729		308		194
24.5		23693		309		214
25.5		24458		382		238
26.5		25326		386		269
27.5		26265		397		235
28.5		27093		442		251
29.5		28024		425		271
30.5		28773		415		282
31.5		29514		480		320
32.5		30306		526		341
33.5		31120		536		323
34.5		32082		553		352
35.5		32759		586		364
36.5		33541		624		367
37.5		34148		683		398
38.5		34843		686		376
39.5		35690		669		446
40.5		36283		764		462
41.5		36961		801		474
42.5		37606		837		500
43.5		38332		899		510
44.5		39060		886		537
45.5		39625		935		567
46.5		40127		982		564
47.5		40775		1052		591
48.5		41439		1066		626
49.5		41936		1092		618
50.5		42426		1142		625
51.5		43044		1162		644
52.5		43486		1286		693
53.5		44009		1370		705
54.5		44508		1307		673
55.5		45014		1296		739
56.5		45290		1410		819
57.5		45838		1504		784
58.5		46120		1521		820
59.5		46619		1582		855
60.5		46974		1612		891
61.5		47307		1647		893
62.5		47639		1717		909
63.5		48125		1736		971
64.5		48338		1793		953
65.5		48744		1817		993
66.5		48949		1854		1039
67.5		49255		1942		1061
68.5		49483		1992		1061
69.5		49791		2001		1098
70.5		49825		2118		1105
71.5		50178		2081		1095
72.5		50197		2167		1103
73.5		50401		2196		1158
74.5		50810		2236		1186
75.5		50809		2283		1201
76.5		51137		2231		1181
77.5		51057		2335		1252
78.5		51365		2327		1258
79.5		51199		2468		1270
80.5		51394		2329		1236
81.5		51568		2353		1295
82.5		51458		2437		1374
83.5		51374		2475		1400
84.5		51874		2454		1283
85.5		51481		2502		1448
86.5		51736		2464		1504
87.5		51469		2574		1551
88.5		51558		2441		1459
89.5		49759		2381		1472
