Abs(theta)	Type0		Type1		Type23
0.5		193		1		1
1.5		500		3		7
2.5		861		13		6
3.5		1191		16		10
4.5		1606		19		17
5.5		1947		16		14
6.5		2169		24		9
7.5		2710		20		20
8.5		3009		41		16
9.5		3260		34		27
10.5		3621		29		36
11.5		4031		39		37
12.5		4454		46		26
13.5		4846		54		40
14.5		5076		59		33
15.5		5325		62		59
16.5		5787		57		44
17.5		6069		72		45
18.5		6318		68		59
19.5		6721		92		51
20.5		7064		90		57
21.5		7196		86		50
22.5		7760		96		66
23.5		7922		122		77
24.5		8350		135		71
25.5		8653		131		91
26.5		9004		154		83
27.5		9212		127		83
28.5		9633		153		98
29.5		9751		163		88
30.5		10058		160		112
31.5		10254		139		104
32.5		10632		168		121
33.5		10882		187		121
34.5		11303		210		122
35.5		11657		206		124
36.5		11821		219		154
37.5		12088		224		137
38.5		12333		241		151
39.5		12769		245		125
40.5		12841		285		166
41.5		13228		272		151
42.5		13073		292		181
43.5		13514		288		172
44.5		13710		358		208
45.5		13984		321		170
46.5		14208		356		201
47.5		14219		347		222
48.5		14615		375		202
49.5		14834		376		224
50.5		14888		398		247
51.5		15179		431		231
52.5		15168		439		246
53.5		15445		442		269
54.5		15745		446		288
55.5		15901		515		259
56.5		15909		515		265
57.5		16376		520		308
58.5		16332		573		268
59.5		16387		526		311
60.5		16395		609		332
61.5		16513		612		312
62.5		16821		658		330
63.5		17140		690		338
64.5		17154		631		354
65.5		17240		704		330
66.5		16959		699		360
67.5		17497		712		387
68.5		17640		728		391
69.5		17678		729		389
70.5		17579		760		399
71.5		17719		768		391
72.5		17578		732		408
73.5		17673		783		405
74.5		17792		787		411
75.5		18139		768		448
76.5		18113		793		438
77.5		18175		788		442
78.5		18045		808		388
79.5		18065		857		392
80.5		18313		859		498
81.5		18081		858		452
82.5		18159		829		476
83.5		18238		924		508
84.5		18195		874		476
85.5		17931		919		578
86.5		18207		878		471
87.5		18092		878		490
88.5		18133		908		579
89.5		17413		869		497
