Abs(theta)	Type0		Type1		Type23
0.5		245		3		2
1.5		752		8		5
2.5		1227		17		14
3.5		1715		22		18
4.5		2248		21		17
5.5		2727		35		21
6.5		3231		33		25
7.5		3743		42		27
8.5		4190		45		30
9.5		4663		48		52
10.5		5168		53		40
11.5		5666		53		46
12.5		6161		67		52
13.5		6601		76		45
14.5		7120		72		54
15.5		7550		97		78
16.5		8022		113		72
17.5		8523		89		87
18.5		8927		103		77
19.5		9458		101		92
20.5		9894		119		89
21.5		10377		112		77
22.5		10837		139		82
23.5		11241		128		96
24.5		11707		142		113
25.5		12095		153		117
26.5		12610		155		132
27.5		12980		182		141
28.5		13379		201		134
29.5		13855		188		140
30.5		14223		212		158
31.5		14617		239		148
32.5		15035		254		162
33.5		15446		256		184
34.5		15760		275		174
35.5		16195		300		195
36.5		16529		305		203
37.5		16851		316		211
38.5		17271		339		222
39.5		17584		353		223
40.5		17996		325		227
41.5		18281		391		270
42.5		18602		401		263
43.5		18948		418		299
44.5		19231		439		264
45.5		19608		456		296
46.5		19890		445		296
47.5		20229		463		285
48.5		20415		517		317
49.5		20764		536		299
50.5		20996		579		319
51.5		21311		590		331
52.5		21403		619		367
53.5		21793		602		359
54.5		22011		645		413
55.5		22187		679		415
56.5		22542		687		438
57.5		22603		751		398
58.5		22970		677		406
59.5		22929		774		460
60.5		23208		776		456
61.5		23447		773		425
62.5		23610		798		442
63.5		23728		864		491
64.5		23931		859		508
65.5		24029		897		542
66.5		24210		863		529
67.5		24325		967		484
68.5		24433		982		560
69.5		24595		925		539
70.5		24628		969		580
71.5		24680		1018		589
72.5		24940		972		573
73.5		24959		1053		583
74.5		25154		1047		570
75.5		25278		1036		601
76.5		25236		1057		658
77.5		25180		1096		607
78.5		25335		1119		653
79.5		25336		1110		681
80.5		25366		1122		693
81.5		25467		1093		654
82.5		25456		1130		704
83.5		25600		1197		712
84.5		25494		1166		703
85.5		25385		1155		751
86.5		25678		1158		688
87.5		25396		1205		790
88.5		25631		1134		771
89.5		24446		1156		748
