Abs(theta)	Type0		Type1		Type23
0.5		247		4		3
1.5		743		5		7
2.5		1244		7		11
3.5		1744		16		20
4.5		2247		24		14
5.5		2718		24		21
6.5		3217		34		27
7.5		3734		42		30
8.5		4177		49		34
9.5		4694		52		44
10.5		5204		51		49
11.5		5648		63		53
12.5		6140		74		64
13.5		6577		78		73
14.5		7079		89		60
15.5		7543		72		56
16.5		8088		80		74
17.5		8505		108		73
18.5		8963		114		74
19.5		9451		108		86
20.5		9905		112		91
21.5		10361		129		103
22.5		10785		149		99
23.5		11357		136		101
24.5		11716		143		101
25.5		12157		153		111
26.5		12546		175		129
27.5		12984		200		125
28.5		13402		194		127
29.5		13777		207		139
30.5		14208		224		146
31.5		14651		206		147
32.5		14943		250		179
33.5		15390		274		171
34.5		15805		289		193
35.5		16191		291		176
36.5		16521		322		214
37.5		16858		335		194
38.5		17220		326		232
39.5		17573		349		214
40.5		18050		319		235
41.5		18328		366		235
42.5		18680		406		278
43.5		19026		416		252
44.5		19316		404		280
45.5		19609		443		264
46.5		19849		482		258
47.5		20122		486		294
48.5		20544		473		283
49.5		20711		551		339
50.5		21009		549		333
51.5		21331		599		320
52.5		21558		588		356
53.5		21723		652		396
54.5		22046		638		355
55.5		22245		619		403
56.5		22490		652		392
57.5		22611		708		389
58.5		22899		720		438
59.5		23039		767		450
60.5		23198		806		463
61.5		23426		788		422
62.5		23569		817		450
63.5		23844		820		463
64.5		23945		875		471
65.5		24135		840		565
66.5		24249		900		534
67.5		24327		880		543
68.5		24386		922		572
69.5		24620		958		560
70.5		24728		1035		545
71.5		24832		970		540
72.5		24833		1050		599
73.5		24901		1053		643
74.5		25098		1027		608
75.5		25091		1074		604
76.5		25293		1055		641
77.5		25249		1092		661
78.5		25448		1116		674
79.5		25281		1177		677
80.5		25439		1113		642
81.5		25464		1167		696
82.5		25359		1137		698
83.5		25442		1144		714
84.5		25372		1155		753
85.5		25575		1135		687
86.5		25432		1236		786
87.5		25594		1151		729
88.5		25382		1193		742
89.5		24567		1095		793
