Abs(theta)	Type0		Type1		Type23
0.5		234		2		0
1.5		737		8		2
2.5		1217		13		12
3.5		1753		10		14
4.5		2232		12		13
5.5		2688		24		25
6.5		3177		37		20
7.5		3680		37		36
8.5		4156		47		34
9.5		4637		36		39
10.5		5139		56		48
11.5		5601		49		38
12.5		6067		66		51
13.5		6536		76		63
14.5		7023		86		62
15.5		7529		65		70
16.5		7942		91		80
17.5		8374		104		91
18.5		8908		93		80
19.5		9301		134		77
20.5		9800		100		93
21.5		10229		143		104
22.5		10725		136		89
23.5		11147		153		94
24.5		11526		155		94
25.5		12000		166		110
26.5		12418		153		124
27.5		12845		178		151
28.5		13158		221		163
29.5		13649		211		154
30.5		14056		224		152
31.5		14472		216		157
32.5		14895		213		174
33.5		15284		250		168
34.5		15727		252		183
35.5		16109		263		175
36.5		16438		270		204
37.5		16746		315		190
38.5		17155		354		195
39.5		17507		339		209
40.5		17769		387		243
41.5		18127		357		223
42.5		18467		389		290
43.5		18813		414		257
44.5		19093		445		268
45.5		19398		477		228
46.5		19736		429		275
47.5		20064		469		298
48.5		20329		510		312
49.5		20479		543		324
50.5		20839		553		318
51.5		21089		594		337
52.5		21342		574		384
53.5		21580		633		362
54.5		21852		629		384
55.5		21996		663		418
56.5		22179		677		379
57.5		22431		710		407
58.5		22620		737		402
59.5		22873		734		419
60.5		22983		741		454
61.5		23122		812		495
62.5		23353		802		456
63.5		23490		892		486
64.5		23687		840		474
65.5		23842		849		503
66.5		23982		883		512
67.5		24106		965		547
68.5		24184		875		562
69.5		24372		952		551
70.5		24417		962		604
71.5		24542		995		544
72.5		24647		987		575
73.5		24760		992		620
74.5		24767		1097		570
75.5		24819		1082		661
76.5		24954		1106		594
77.5		25234		1001		632
78.5		25027		1091		626
79.5		25132		1089		655
80.5		25221		1133		654
81.5		25236		1099		727
82.5		25279		1129		695
83.5		25271		1138		712
84.5		25348		1116		705
85.5		25354		1152		744
86.5		25239		1164		722
87.5		25105		1127		744
88.5		25128		1176		774
89.5		24327		1160		743
