Abs(theta)	Type0		Type1		Type23
0.5		488		8		4
1.5		1505		17		7
2.5		2480		25		16
3.5		3517		34		26
4.5		4474		49		36
5.5		5472		54		40
6.5		6468		73		53
7.5		7447		78		57
8.5		8437		89		63
9.5		9407		108		75
10.5		10391		110		79
11.5		11409		105		77
12.5		12343		134		93
13.5		13297		160		96
14.5		14291		139		113
15.5		15240		172		117
16.5		16235		190		136
17.5		17137		186		163
18.5		18091		218		145
19.5		18936		262		148
20.5		19894		258		168
21.5		20889		250		176
22.5		21711		310		198
23.5		22525		310		199
24.5		23509		350		229
25.5		24405		322		245
26.5		25294		379		220
27.5		26044		369		283
28.5		26926		392		293
29.5		27813		416		278
30.5		28651		444		286
31.5		29430		485		309
32.5		30289		498		305
33.5		31050		522		333
34.5		31758		567		366
35.5		32481		594		358
36.5		33313		656		355
37.5		33867		668		411
38.5		34879		627		386
39.5		35436		717		453
40.5		36260		695		421
41.5		36831		809		454
42.5		37589		867		459
43.5		38128		840		515
44.5		38709		914		501
45.5		39438		957		528
46.5		39993		955		547
47.5		40768		971		536
48.5		41174		1103		616
49.5		41826		1046		615
50.5		42298		1134		609
51.5		42714		1209		683
52.5		43231		1224		696
53.5		43875		1260		691
54.5		44114		1348		730
55.5		44744		1432		710
56.5		44935		1499		758
57.5		45357		1504		820
58.5		46028		1474		846
59.5		46412		1529		844
60.5		46715		1657		852
61.5		47128		1710		884
62.5		47578		1703		907
63.5		47787		1792		959
64.5		48051		1838		928
65.5		48454		1808		1024
66.5		48750		1852		882
67.5		48997		1956		976
68.5		49254		1993		1036
69.5		49545		1964		1150
70.5		49768		2022		1040
71.5		49807		2110		1144
72.5		50177		2095		1128
73.5		50299		2177		1130
74.5		50336		2194		1176
75.5		50675		2289		1197
76.5		50700		2217		1266
77.5		50888		2319		1154
78.5		50979		2334		1234
79.5		51244		2317		1228
80.5		51256		2263		1274
81.5		51389		2374		1269
82.5		51271		2411		1338
83.5		51565		2431		1300
84.5		51503		2373		1412
85.5		51383		2466		1411
86.5		51480		2485		1455
87.5		51397		2436		1488
88.5		51446		2415		1485
89.5		49324		2346		1471
