Abs(theta)	Type0		Type1		Type23
0.5		247		2		4
1.5		743		8		4
2.5		1226		16		15
3.5		1716		21		18
4.5		2197		19		12
5.5		2721		27		15
6.5		3188		33		24
7.5		3652		47		24
8.5		4118		46		32
9.5		4670		43		33
10.5		5131		58		34
11.5		5562		66		38
12.5		6109		66		48
13.5		6558		64		52
14.5		7028		88		56
15.5		7513		78		57
16.5		7967		82		55
17.5		8374		93		74
18.5		8926		96		80
19.5		9321		106		75
20.5		9827		115		97
21.5		10289		116		93
22.5		10710		143		101
23.5		11163		154		102
24.5		11570		172		103
25.5		12004		163		109
26.5		12449		157		106
27.5		12839		194		126
28.5		13235		190		146
29.5		13678		202		144
30.5		14111		218		168
31.5		14501		225		153
32.5		14836		236		182
33.5		15301		245		175
34.5		15621		265		190
35.5		16016		283		182
36.5		16358		320		180
37.5		16777		308		228
38.5		17072		337		206
39.5		17564		315		224
40.5		17883		321		236
41.5		18157		358		229
42.5		18527		380		242
43.5		18812		403		252
44.5		19022		433		272
45.5		19389		432		268
46.5		19642		530		306
47.5		20011		523		309
48.5		20207		537		321
49.5		20487		533		315
50.5		20853		562		356
51.5		21036		565		370
52.5		21276		558		372
53.5		21560		645		350
54.5		21660		679		388
55.5		22028		661		403
56.5		22229		657		395
57.5		22515		699		393
58.5		22672		695		410
59.5		22866		753		428
60.5		23032		733		463
61.5		23245		748		512
62.5		23356		778		479
63.5		23494		843		472
64.5		23600		875		528
65.5		23743		911		532
66.5		23985		903		505
67.5		24117		877		519
68.5		24265		938		531
69.5		24356		985		541
70.5		24433		1006		589
71.5		24615		937		548
72.5		24625		964		608
73.5		24755		1041		584
74.5		24878		1070		632
75.5		25030		1011		658
76.5		25028		1050		608
77.5		25203		1078		598
78.5		25162		1106		621
79.5		25131		1131		650
80.5		25317		1105		618
81.5		25180		1122		666
82.5		25257		1094		712
83.5		25242		1158		680
84.5		25309		1142		744
85.5		25131		1161		723
86.5		25336		1136		755
87.5		25261		1112		730
88.5		25338		1145		751
89.5		24120		1150		752
