Abs(theta)	Type0		Type1		Type23
0.5		494		4		3
1.5		1503		19		13
2.5		2478		19		21
3.5		3481		34		26
4.5		4459		40		32
5.5		5462		54		46
6.5		6451		59		47
7.5		7415		73		60
8.5		8433		96		72
9.5		9427		88		61
10.5		10367		117		82
11.5		11364		128		82
12.5		12326		164		83
13.5		13297		148		108
14.5		14238		182		94
15.5		15227		187		123
16.5		16138		202		133
17.5		17097		188		145
18.5		17996		222		144
19.5		19008		204		152
20.5		19879		224		171
21.5		20758		264		173
22.5		21673		311		177
23.5		22650		285		217
24.5		23438		318		191
25.5		24277		364		217
26.5		25105		358		238
27.5		26090		422		250
28.5		26906		420		248
29.5		27772		459		250
30.5		28639		448		293
31.5		29358		477		295
32.5		30089		543		327
33.5		30940		500		312
34.5		31711		582		331
35.5		32478		612		358
36.5		33158		636		384
37.5		33919		694		386
38.5		34765		670		383
39.5		35426		715		426
40.5		36040		782		453
41.5		36823		826		434
42.5		37480		772		489
43.5		38149		850		493
44.5		38708		919		514
45.5		39457		922		535
46.5		39907		983		536
47.5		40529		973		593
48.5		40994		1094		607
49.5		41622		1088		609
50.5		42155		1132		664
51.5		42641		1287		689
52.5		43283		1212		663
53.5		43642		1293		678
54.5		44325		1313		663
55.5		44647		1403		723
56.5		45044		1432		740
57.5		45545		1480		734
58.5		45825		1573		837
59.5		46384		1520		813
60.5		46710		1611		851
61.5		47041		1675		859
62.5		47297		1723		937
63.5		47807		1739		925
64.5		48023		1824		969
65.5		48414		1828		997
66.5		48604		1961		979
67.5		48864		1907		997
68.5		49282		1930		1095
69.5		49547		2032		1053
70.5		49671		2046		1084
71.5		49698		2195		1116
72.5		50060		2161		1063
73.5		50263		2160		1154
74.5		50474		2249		1189
75.5		50599		2239		1211
76.5		50833		2178		1160
77.5		50694		2346		1202
78.5		50937		2410		1192
79.5		51017		2315		1233
80.5		51102		2368		1220
81.5		51182		2338		1353
82.5		51127		2392		1348
83.5		51451		2395		1354
84.5		51180		2393		1436
85.5		51280		2482		1431
86.5		51362		2395		1402
87.5		51385		2423		1430
88.5		51384		2434		1521
89.5		49331		2372		1524
