Abs(theta)	Type0		Type1		Type23
0.5		516		6		2
1.5		1488		19		12
2.5		2517		25		7
3.5		3498		41		27
4.5		4506		50		36
5.5		5522		57		40
6.5		6528		70		49
7.5		7491		87		50
8.5		8501		78		54
9.5		9513		117		67
10.5		10479		107		78
11.5		11433		115		101
12.5		12459		115		93
13.5		13308		161		96
14.5		14323		170		118
15.5		15311		157		123
16.5		16315		185		134
17.5		17254		181		136
18.5		18174		211		149
19.5		19186		223		162
20.5		19975		283		168
21.5		20917		292		179
22.5		21856		284		198
23.5		22728		347		212
24.5		23646		325		192
25.5		24516		347		210
26.5		25363		364		224
27.5		26276		356		266
28.5		27122		381		257
29.5		27822		448		275
30.5		28714		434		279
31.5		29560		467		298
32.5		30407		490		312
33.5		31169		542		381
34.5		31927		567		346
35.5		32697		588		362
36.5		33525		580		363
37.5		34316		622		414
38.5		34911		699		434
39.5		35560		725		489
40.5		36320		782		458
41.5		37075		720		485
42.5		37860		831		475
43.5		38429		864		480
44.5		39068		901		553
45.5		39659		887		541
46.5		40250		952		566
47.5		40835		1038		577
48.5		41334		1052		648
49.5		41946		1071		632
50.5		42470		1166		614
51.5		42998		1193		700
52.5		43492		1233		700
53.5		44162		1220		675
54.5		44503		1337		758
55.5		44985		1397		742
56.5		45402		1483		782
57.5		45839		1377		777
58.5		46127		1502		849
59.5		46692		1616		808
60.5		46986		1608		873
61.5		47384		1720		883
62.5		47626		1707		885
63.5		48106		1809		902
64.5		48296		1853		947
65.5		48572		1848		986
66.5		48815		1901		1052
67.5		49140		1943		1046
68.5		49574		1996		1017
69.5		49801		1982		1080
70.5		50008		2098		1095
71.5		50234		2088		1084
72.5		50299		2195		1153
73.5		50656		2175		1179
74.5		50636		2142		1166
75.5		50907		2180		1225
76.5		51070		2239		1213
77.5		51170		2317		1238
78.5		51218		2377		1225
79.5		51279		2406		1246
80.5		51307		2394		1315
81.5		51523		2394		1268
82.5		51565		2440		1294
83.5		51704		2359		1333
84.5		51710		2366		1390
85.5		51413		2426		1428
86.5		51446		2451		1413
87.5		51513		2461		1507
88.5		51472		2530		1471
89.5		49506		2391		1518
