Abs(theta)	Type0		Type1		Type23
0.5		239		5		2
1.5		731		7		3
2.5		1236		6		10
3.5		1732		13		17
4.5		2184		19		25
5.5		2688		27		23
6.5		3185		30		29
7.5		3667		27		31
8.5		4180		45		25
9.5		4634		44		33
10.5		5136		54		41
11.5		5625		58		37
12.5		6059		81		51
13.5		6569		78		60
14.5		7056		67		56
15.5		7514		74		64
16.5		7991		95		68
17.5		8420		86		72
18.5		8847		98		79
19.5		9295		121		74
20.5		9805		118		83
21.5		10239		121		94
22.5		10724		130		92
23.5		11121		138		115
24.5		11605		157		104
25.5		12044		152		120
26.5		12450		176		101
27.5		12838		200		147
28.5		13253		187		124
29.5		13684		209		135
30.5		14106		198		144
31.5		14521		229		141
32.5		14915		238		164
33.5		15243		262		175
34.5		15690		272		189
35.5		16032		268		166
36.5		16334		310		201
37.5		16787		308		195
38.5		17034		330		208
39.5		17378		355		221
40.5		17886		344		222
41.5		18156		342		260
42.5		18547		360		240
43.5		18783		419		282
44.5		19069		430		259
45.5		19408		418		273
46.5		19724		482		281
47.5		20034		477		289
48.5		20319		483		289
49.5		20494		539		326
50.5		20808		519		312
51.5		21066		551		311
52.5		21385		569		352
53.5		21523		625		362
54.5		21751		633		395
55.5		22058		649		387
56.5		22221		679		373
57.5		22442		653		416
58.5		22630		707		459
59.5		22774		768		402
60.5		23028		774		447
61.5		23211		795		448
62.5		23391		848		456
63.5		23528		831		470
64.5		23631		852		520
65.5		23811		875		524
66.5		23946		851		566
67.5		24096		952		516
68.5		24206		958		533
69.5		24309		994		593
70.5		24353		1001		560
71.5		24668		997		538
72.5		24672		985		569
73.5		24749		1043		597
74.5		24839		1097		623
75.5		24893		1062		635
76.5		24950		1080		636
77.5		25082		1086		601
78.5		25003		1087		665
79.5		25129		1139		644
80.5		25272		1068		643
81.5		25154		1099		652
82.5		25168		1165		677
83.5		25124		1123		704
84.5		25255		1134		692
85.5		25302		1187		716
86.5		25216		1172		713
87.5		25255		1149		802
88.5		25243		1196		787
89.5		24300		1080		758
