Abs(theta)	Type0		Type1		Type23
0.5		248		2		2
1.5		747		4		7
2.5		1249		20		10
3.5		1742		11		12
4.5		2216		27		17
5.5		2719		25		24
6.5		3237		41		21
7.5		3707		33		36
8.5		4200		44		38
9.5		4697		51		35
10.5		5205		48		37
11.5		5641		60		40
12.5		6170		57		44
13.5		6641		79		66
14.5		7101		74		68
15.5		7575		95		67
16.5		8036		87		76
17.5		8524		84		82
18.5		8940		114		55
19.5		9465		95		79
20.5		9870		131		94
21.5		10388		127		101
22.5		10801		138		93
23.5		11297		140		92
24.5		11668		161		140
25.5		12093		168		138
26.5		12550		167		129
27.5		12963		198		143
28.5		13401		217		143
29.5		13790		216		116
30.5		14262		242		159
31.5		14588		222		144
32.5		15055		236		178
33.5		15441		268		159
34.5		15830		253		167
35.5		16180		255		207
36.5		16534		325		183
37.5		16947		291		188
38.5		17261		326		222
39.5		17662		347		233
40.5		17950		357		242
41.5		18309		393		222
42.5		18693		388		235
43.5		18901		416		272
44.5		19339		424		267
45.5		19594		475		269
46.5		19826		494		297
47.5		20223		504		321
48.5		20444		522		327
49.5		20769		511		311
50.5		21015		562		315
51.5		21202		562		356
52.5		21492		613		352
53.5		21792		621		345
54.5		22030		609		368
55.5		22268		672		443
56.5		22493		690		376
57.5		22648		709		430
58.5		22935		685		420
59.5		23084		755		454
60.5		23341		750		435
61.5		23446		752		497
62.5		23532		842		508
63.5		23755		817		506
64.5		23937		863		478
65.5		24133		856		494
66.5		24159		912		539
67.5		24393		956		539
68.5		24385		974		562
69.5		24732		968		542
70.5		24695		960		552
71.5		24795		971		550
72.5		24887		1013		595
73.5		25114		986		631
74.5		25086		1082		606
75.5		25161		1143		589
76.5		25152		1118		611
77.5		25197		1135		658
78.5		25430		1071		631
79.5		25437		1123		632
80.5		25371		1100		714
81.5		25539		1097		751
82.5		25624		1104		679
83.5		25593		1174		655
84.5		25364		1223		715
85.5		25525		1139		743
86.5		25646		1113		768
87.5		25374		1199		819
88.5		25339		1210		813
89.5		24563		1168		744
