Abs(theta)	Type0		Type1		Type23
0.5		173		1		0
1.5		489		6		5
2.5		797		7		4
3.5		1156		11		7
4.5		1452		13		11
5.5		1848		23		11
6.5		2109		24		15
7.5		2456		29		11
8.5		2761		24		24
9.5		3132		24		22
10.5		3378		35		32
11.5		3682		36		28
12.5		4078		46		29
13.5		4420		42		29
14.5		4639		53		34
15.5		5015		71		44
16.5		5380		65		43
17.5		5552		66		53
18.5		5982		82		52
19.5		6263		67		48
20.5		6786		76		38
21.5		6865		106		53
22.5		7097		91		65
23.5		7604		108		60
24.5		7552		109		69
25.5		7975		126		86
26.5		8432		124		76
27.5		8621		136		88
28.5		8949		126		71
29.5		9291		159		99
30.5		9280		167		124
31.5		9748		140		106
32.5		9948		167		118
33.5		10296		165		108
34.5		10520		168		104
35.5		10733		220		121
36.5		11042		196		138
37.5		11173		214		145
38.5		11515		214		135
39.5		11698		225		133
40.5		12022		271		146
41.5		12118		242		157
42.5		12429		264		172
43.5		12689		272		181
44.5		12807		329		189
45.5		13128		301		171
46.5		13053		328		192
47.5		13227		313		187
48.5		13422		364		213
49.5		13720		342		190
50.5		13932		400		224
51.5		13934		406		258
52.5		14199		405		247
53.5		14248		438		204
54.5		14361		420		251
55.5		14860		462		234
56.5		14789		498		248
57.5		14973		490		250
58.5		15172		482		255
59.5		15479		492		278
60.5		15452		524		293
61.5		15429		523		291
62.5		15532		584		280
63.5		15494		587		294
64.5		15621		596		319
65.5		15769		597		306
66.5		16318		642		295
67.5		15909		626		345
68.5		16221		610		343
69.5		16285		652		372
70.5		15991		701		358
71.5		16369		690		375
72.5		16562		715		413
73.5		16680		708		383
74.5		16803		740		395
75.5		16481		759		395
76.5		16837		746		411
77.5		16646		707		402
78.5		17030		738		384
79.5		16702		727		408
80.5		16695		797		430
81.5		16927		817		423
82.5		16828		783		443
83.5		16856		748		432
84.5		16964		797		452
85.5		16994		766		486
86.5		16806		817		445
87.5		16563		816		480
88.5		16452		793		523
89.5		16597		790		460
