Abs(theta)	Type0		Type1		Type23
0.5		251		2		1
1.5		735		7		7
2.5		1252		8		6
3.5		1732		14		17
4.5		2217		30		27
5.5		2725		25		31
6.5		3231		35		34
7.5		3666		40		34
8.5		4212		33		36
9.5		4660		46		51
10.5		5167		46		38
11.5		5639		62		47
12.5		6127		71		50
13.5		6611		69		56
14.5		7082		81		71
15.5		7567		80		56
16.5		8027		97		65
17.5		8553		83		71
18.5		8991		95		87
19.5		9445		109		88
20.5		9914		110		83
21.5		10341		144		78
22.5		10809		132		99
23.5		11233		148		109
24.5		11732		159		122
25.5		12159		177		118
26.5		12516		188		120
27.5		12984		184		121
28.5		13374		217		148
29.5		13810		211		147
30.5		14250		200		146
31.5		14617		227		157
32.5		15044		240		160
33.5		15436		278		171
34.5		15838		260		171
35.5		16240		290		178
36.5		16544		301		175
37.5		16982		311		195
38.5		17325		304		200
39.5		17605		344		223
40.5		17929		354		250
41.5		18239		375		225
42.5		18670		374		266
43.5		18970		432		275
44.5		19283		418		263
45.5		19558		455		281
46.5		19910		494		275
47.5		20120		501		284
48.5		20458		498		288
49.5		20657		536		341
50.5		21095		568		335
51.5		21211		572		316
52.5		21606		577		306
53.5		21691		589		384
54.5		21958		642		394
55.5		22216		639		395
56.5		22444		704		383
57.5		22582		750		415
58.5		22918		710		401
59.5		23039		766		451
60.5		23246		729		444
61.5		23435		828		436
62.5		23535		838		466
63.5		23719		847		495
64.5		23964		806		479
65.5		24106		905		482
66.5		24058		896		581
67.5		24380		894		475
68.5		24506		967		563
69.5		24707		920		528
70.5		24722		959		557
71.5		24829		1025		583
72.5		24899		988		625
73.5		24816		1102		606
74.5		25047		1056		581
75.5		25118		1096		663
76.5		25108		1108		616
77.5		25225		1123		647
78.5		25273		1114		655
79.5		25381		1124		675
80.5		25439		1153		624
81.5		25529		1096		679
82.5		25425		1191		658
83.5		25494		1104		690
84.5		25559		1117		707
85.5		25628		1224		733
86.5		25521		1229		703
87.5		25006		1138		745
88.5		24959		1168		749
89.5		25023		1125		724
