Abs(theta)	Type0		Type1		Type23
0.5		505		3		3
1.5		1494		15		10
2.5		2550		22		14
3.5		3506		38		23
4.5		4510		49		32
5.5		5516		65		32
6.5		6523		70		45
7.5		7542		70		48
8.5		8479		103		66
9.5		9502		91		67
10.5		10476		117		91
11.5		11416		115		96
12.5		12411		139		83
13.5		13380		168		96
14.5		14319		194		110
15.5		15301		188		97
16.5		16256		210		120
17.5		17224		198		160
18.5		18103		228		139
19.5		19050		243		159
20.5		20031		265		186
21.5		20987		253		193
22.5		21850		294		202
23.5		22772		278		180
24.5		23661		336		198
25.5		24532		338		220
26.5		25417		373		244
27.5		26274		401		232
28.5		27095		395		253
29.5		27852		419		298
30.5		28718		491		284
31.5		29532		492		285
32.5		30432		508		308
33.5		31189		510		319
34.5		31929		599		310
35.5		32742		585		409
36.5		33525		612		367
37.5		34236		666		407
38.5		35053		660		381
39.5		35674		708		438
40.5		36405		703		464
41.5		36974		810		445
42.5		37647		845		488
43.5		38331		813		520
44.5		39002		921		462
45.5		39507		981		522
46.5		40222		965		554
47.5		40767		1038		576
48.5		41423		1074		586
49.5		41844		1108		618
50.5		42476		1130		665
51.5		42951		1210		668
52.5		43518		1230		695
53.5		43937		1358		696
54.5		44490		1386		727
55.5		45019		1364		794
56.5		45437		1429		754
57.5		45772		1526		795
58.5		46402		1501		810
59.5		46548		1569		855
60.5		46935		1641		847
61.5		47320		1626		881
62.5		47772		1674		928
63.5		48005		1745		915
64.5		48382		1804		968
65.5		48685		1858		971
66.5		49052		1858		982
67.5		49294		1894		987
68.5		49589		1985		1087
69.5		49779		2043		1104
70.5		49839		2049		1086
71.5		50156		2027		1130
72.5		50364		2073		1210
73.5		50554		2188		1226
74.5		50773		2190		1207
75.5		50975		2214		1274
76.5		51109		2201		1219
77.5		51143		2337		1246
78.5		51361		2291		1271
79.5		51229		2373		1248
80.5		51434		2392		1277
81.5		51475		2381		1296
82.5		51744		2376		1356
83.5		51833		2371		1334
84.5		51666		2432		1418
85.5		51550		2480		1396
86.5		51525		2453		1463
87.5		51659		2529		1380
88.5		51583		2519		1533
89.5		49428		2326		1457
