Abs(theta)	Type0		Type1		Type23
0.5		180		1		2
1.5		513		1		1
2.5		825		10		11
3.5		1227		10		7
4.5		1559		23		8
5.5		1892		16		10
6.5		2256		23		15
7.5		2627		17		27
8.5		2960		29		23
9.5		3411		28		24
10.5		3648		30		30
11.5		4035		44		35
12.5		4467		49		42
13.5		4719		60		23
14.5		5051		54		41
15.5		5265		50		43
16.5		5756		64		39
17.5		6116		65		46
18.5		6247		89		47
19.5		6743		88		53
20.5		7093		102		54
21.5		7475		78		67
22.5		7761		90		76
23.5		7917		101		61
24.5		8315		110		86
25.5		8559		123		81
26.5		8876		133		84
27.5		9297		121		99
28.5		9623		149		104
29.5		9869		152		108
30.5		10021		173		73
31.5		10362		193		97
32.5		10753		167		97
33.5		10823		197		122
34.5		11397		203		117
35.5		11492		213		126
36.5		11766		264		125
37.5		11995		224		131
38.5		12288		241		168
39.5		12494		230		151
40.5		12877		277		183
41.5		13029		275		170
42.5		13322		278		179
43.5		13424		316		169
44.5		13695		308		154
45.5		14075		310		166
46.5		14399		333		180
47.5		14332		363		205
48.5		14483		353		237
49.5		14791		405		221
50.5		15134		428		213
51.5		14899		402		255
52.5		15258		458		252
53.5		15512		457		254
54.5		15618		450		250
55.5		15709		457		276
56.5		15991		493		263
57.5		16173		529		261
58.5		16158		552		306
59.5		16232		551		322
60.5		16655		561		283
61.5		16534		549		341
62.5		17090		641		313
63.5		16894		587		332
64.5		16713		674		323
65.5		17193		672		333
66.5		17155		654		359
67.5		17415		688		394
68.5		17549		663		372
69.5		17616		750		348
70.5		17708		715		381
71.5		17827		774		415
72.5		17713		737		390
73.5		17721		807		420
74.5		17576		762		440
75.5		17723		761		397
76.5		17967		807		406
77.5		17955		841		441
78.5		18148		819		434
79.5		17997		855		429
80.5		18125		826		461
81.5		18028		858		492
82.5		17923		862		464
83.5		18098		905		476
84.5		18063		831		448
85.5		17799		852		517
86.5		18102		915		503
87.5		17873		884		514
88.5		17361		821		468
89.5		16382		767		499
