Abs(theta)	Type0		Type1		Type23
0.5		230		3		3
1.5		669		7		3
2.5		1174		11		6
3.5		1554		21		13
4.5		2054		21		19
5.5		2514		24		11
6.5		2925		28		24
7.5		3478		30		20
8.5		3898		44		35
9.5		4225		46		28
10.5		4841		43		42
11.5		5239		54		40
12.5		5645		62		44
13.5		6099		82		51
14.5		6448		65		53
15.5		7019		89		57
16.5		7464		84		63
17.5		7743		84		82
18.5		8449		96		63
19.5		8688		106		86
20.5		9141		118		79
21.5		9509		113		85
22.5		9925		154		89
23.5		10080		137		102
24.5		10941		168		95
25.5		11152		142		102
26.5		11489		148		107
27.5		11906		185		118
28.5		12161		184		123
29.5		12857		209		116
30.5		12950		194		125
31.5		13609		202		133
32.5		13657		221		118
33.5		13997		253		178
34.5		14361		256		167
35.5		14747		299		155
36.5		15030		294		171
37.5		15582		286		186
38.5		15760		356		198
39.5		16210		328		181
40.5		16285		354		205
41.5		16840		396		209
42.5		17151		358		214
43.5		17301		383		208
44.5		17676		428		255
45.5		18044		430		256
46.5		18224		456		280
47.5		18672		434		242
48.5		18708		512		270
49.5		18930		480		265
50.5		19319		480		283
51.5		19407		509		299
52.5		19754		608		319
53.5		19696		553		308
54.5		20174		600		346
55.5		20288		646		366
56.5		20547		654		364
57.5		20595		730		358
58.5		20876		660		361
59.5		21130		695		369
60.5		21409		701		391
61.5		21552		782		436
62.5		21586		735		426
63.5		22031		764		411
64.5		22188		831		477
65.5		21892		872		456
66.5		22483		905		425
67.5		22543		858		471
68.5		22776		834		514
69.5		22514		908		498
70.5		22598		891		494
71.5		22545		934		505
72.5		22790		997		557
73.5		22840		1018		512
74.5		22943		973		550
75.5		22972		998		566
76.5		23130		1084		565
77.5		23234		1020		606
78.5		23494		1063		572
79.5		23194		1109		561
80.5		23134		1031		585
81.5		23433		1065		593
82.5		23180		1086		608
83.5		23478		1084		684
84.5		23462		1114		628
85.5		23387		1175		643
86.5		23566		1114		659
87.5		23283		1112		687
88.5		23169		1150		698
89.5		22593		1112		690
