Abs(theta)	Type0		Type1		Type23
0.5		503		5		2
1.5		1511		11		8
2.5		2491		25		15
3.5		3490		31		22
4.5		4497		46		33
5.5		5463		70		47
6.5		6444		72		58
7.5		7468		83		51
8.5		8428		85		69
9.5		9409		107		77
10.5		10415		126		68
11.5		11348		121		78
12.5		12376		146		98
13.5		13275		164		116
14.5		14280		164		104
15.5		15203		185		132
16.5		16155		194		131
17.5		17053		217		171
18.5		18042		229		150
19.5		18920		207		180
20.5		19955		227		157
21.5		20844		269		186
22.5		21806		236		198
23.5		22645		286		192
24.5		23489		334		219
25.5		24366		312		223
26.5		25211		368		229
27.5		26065		364		258
28.5		26782		461		272
29.5		27858		421		261
30.5		28620		435		285
31.5		29392		476		288
32.5		30288		515		322
33.5		31067		517		294
34.5		31727		581		339
35.5		32603		571		384
36.5		33184		658		388
37.5		34046		638		423
38.5		34708		706		370
39.5		35483		707		413
40.5		36142		794		443
41.5		36786		799		475
42.5		37491		824		492
43.5		38077		836		510
44.5		38733		932		510
45.5		39444		966		547
46.5		39943		964		596
47.5		40561		1019		542
48.5		41073		1077		628
49.5		41776		1075		630
50.5		42291		1162		616
51.5		42819		1174		693
52.5		43236		1274		710
53.5		43662		1289		704
54.5		44137		1374		758
55.5		44514		1375		703
56.5		45025		1435		747
57.5		45658		1457		810
58.5		45943		1545		773
59.5		46251		1674		833
60.5		46715		1532		845
61.5		47059		1619		943
62.5		47415		1645		909
63.5		47768		1733		870
64.5		48014		1785		937
65.5		48377		1890		993
66.5		48576		1900		1015
67.5		48951		1876		986
68.5		49118		1960		1026
69.5		49377		1963		1126
70.5		49789		2044		1120
71.5		49768		2071		1105
72.5		50075		2079		1148
73.5		50150		2174		1201
74.5		50463		2221		1094
75.5		50521		2166		1254
76.5		50672		2336		1208
77.5		50701		2334		1232
78.5		51109		2171		1219
79.5		51094		2280		1134
80.5		51065		2249		1317
81.5		51153		2286		1334
82.5		51080		2470		1318
83.5		51080		2421		1300
84.5		51020		2388		1320
85.5		51164		2418		1448
86.5		51311		2414		1401
87.5		50466		2419		1384
88.5		49186		2322		1439
89.5		46615		2174		1411
