Abs(theta)	Type0		Type1		Type23
0.5		252		3		2
1.5		733		10		7
2.5		1241		17		5
3.5		1747		7		14
4.5		2247		22		17
5.5		2715		27		26
6.5		3231		33		18
7.5		3693		38		22
8.5		4245		34		32
9.5		4729		42		22
10.5		5176		55		36
11.5		5678		61		47
12.5		6122		58		46
13.5		6650		68		62
14.5		7091		97		56
15.5		7542		93		62
16.5		8037		92		58
17.5		8537		75		84
18.5		8931		112		68
19.5		9489		96		84
20.5		9940		97		84
21.5		10382		125		89
22.5		10826		133		110
23.5		11251		163		106
24.5		11723		150		101
25.5		12158		169		115
26.5		12575		159		109
27.5		13029		187		131
28.5		13414		192		150
29.5		13856		199		122
30.5		14168		224		154
31.5		14605		240		158
32.5		15016		274		165
33.5		15349		261		170
34.5		15763		303		166
35.5		16191		280		189
36.5		16600		275		169
37.5		16968		314		167
38.5		17322		361		210
39.5		17584		311		213
40.5		17952		378		227
41.5		18375		358		233
42.5		18645		396		232
43.5		18945		395		247
44.5		19289		418		282
45.5		19651		398		273
46.5		19783		494		269
47.5		20193		484		300
48.5		20494		505		301
49.5		20747		521		321
50.5		20927		565		337
51.5		21363		571		359
52.5		21577		597		365
53.5		21760		688		352
54.5		22040		590		389
55.5		22206		675		361
56.5		22400		698		426
57.5		22670		706		433
58.5		22899		747		385
59.5		23012		776		447
60.5		23218		767		481
61.5		23333		808		478
62.5		23583		826		498
63.5		23750		759		507
64.5		23959		825		515
65.5		23989		938		510
66.5		24221		875		502
67.5		24284		1001		548
68.5		24623		905		530
69.5		24488		990		545
70.5		24745		956		575
71.5		24770		1036		498
72.5		24901		1023		598
73.5		25051		1039		645
74.5		24991		1121		675
75.5		25079		1050		647
76.5		25179		1103		623
77.5		25277		1068		667
78.5		25310		1093		634
79.5		25265		1187		653
80.5		25408		1187		688
81.5		25373		1125		673
82.5		25491		1217		709
83.5		25409		1173		679
84.5		25335		1156		756
85.5		25573		1179		736
86.5		25602		1160		760
87.5		25571		1159		748
88.5		25458		1230		801
89.5		24550		1164		752
