Abs(theta)	Type0		Type1		Type23
0.5		241		2		2
1.5		763		11		6
2.5		1243		13		12
3.5		1730		19		18
4.5		2236		20		15
5.5		2725		30		26
6.5		3202		47		27
7.5		3713		32		32
8.5		4217		52		29
9.5		4706		41		32
10.5		5154		54		44
11.5		5660		70		34
12.5		6154		77		54
13.5		6619		84		53
14.5		7097		84		49
15.5		7555		92		56
16.5		8063		83		54
17.5		8525		86		83
18.5		8976		99		76
19.5		9457		111		91
20.5		9905		119		106
21.5		10323		122		92
22.5		10803		121		73
23.5		11243		135		77
24.5		11645		164		119
25.5		12133		155		112
26.5		12622		153		120
27.5		12982		170		147
28.5		13482		164		127
29.5		13776		234		138
30.5		14234		213		151
31.5		14650		222		164
32.5		15046		229		171
33.5		15438		257		177
34.5		15757		232		181
35.5		16204		297		199
36.5		16555		269		189
37.5		16932		276		208
38.5		17316		326		179
39.5		17625		316		258
40.5		18033		325		248
41.5		18243		390		223
42.5		18626		432		236
43.5		18965		411		284
44.5		19227		437		269
45.5		19638		438		321
46.5		19905		493		274
47.5		20323		428		274
48.5		20472		502		299
49.5		20705		534		323
50.5		20970		562		323
51.5		21327		552		371
52.5		21549		577		330
53.5		21782		605		376
54.5		21941		633		367
55.5		22285		664		378
56.5		22415		697		402
57.5		22734		683		407
58.5		22862		715		419
59.5		22977		722		439
60.5		23244		812		444
61.5		23480		814		441
62.5		23486		824		466
63.5		23729		825		480
64.5		23917		861		511
65.5		24104		825		532
66.5		24118		917		531
67.5		24333		914		514
68.5		24534		926		528
69.5		24634		937		540
70.5		24683		974		559
71.5		24866		1013		553
72.5		24982		973		579
73.5		24995		1048		571
74.5		25016		1096		607
75.5		25114		1068		632
76.5		25105		1085		650
77.5		25313		1041		637
78.5		25190		1170		637
79.5		25383		1126		639
80.5		25515		1142		630
81.5		25470		1146		700
82.5		25396		1159		710
83.5		25370		1219		696
84.5		25538		1159		740
85.5		25725		1127		702
86.5		25441		1193		751
87.5		25780		1174		744
88.5		25438		1200		810
89.5		24563		1183		730
