Abs(theta)	Type0		Type1		Type23
0.5		179		3		0
1.5		535		5		3
2.5		891		11		4
3.5		1253		13		12
4.5		1638		14		14
5.5		1951		18		14
6.5		2298		24		11
7.5		2704		20		10
8.5		2997		35		21
9.5		3291		35		25
10.5		3723		46		33
11.5		3957		41		24
12.5		4483		51		29
13.5		4577		53		51
14.5		5092		65		38
15.5		5358		69		43
16.5		5702		55		39
17.5		5947		60		46
18.5		6401		79		50
19.5		6709		85		51
20.5		7038		91		66
21.5		7439		73		59
22.5		7616		108		58
23.5		7973		121		80
24.5		8269		114		67
25.5		8434		114		75
26.5		8954		145		83
27.5		9356		125		94
28.5		9504		140		85
29.5		9759		138		97
30.5		10037		172		103
31.5		10392		171		101
32.5		10611		193		110
33.5		10975		197		118
34.5		11316		209		137
35.5		11342		214		135
36.5		11823		198		157
37.5		11986		230		147
38.5		12405		233		134
39.5		12542		236		152
40.5		12963		250		153
41.5		13073		282		177
42.5		13204		287		162
43.5		13390		297		151
44.5		13724		302		210
45.5		14111		326		199
46.5		14141		368		177
47.5		14374		351		198
48.5		14616		362		189
49.5		14958		409		231
50.5		14912		382		218
51.5		15081		378		237
52.5		15476		423		244
53.5		15503		440		263
54.5		15562		466		285
55.5		15565		496		286
56.5		15921		518		314
57.5		16043		530		267
58.5		16271		517		277
59.5		16421		508		329
60.5		16343		589		300
61.5		16582		588		319
62.5		17022		595		312
63.5		16710		574		350
64.5		16809		636		365
65.5		17085		632		329
66.5		17352		636		357
67.5		17652		667		388
68.5		17418		740		394
69.5		17437		727		330
70.5		17608		718		397
71.5		17649		694		382
72.5		17860		722		393
73.5		17818		806		386
74.5		17913		732		418
75.5		17891		740		459
76.5		17851		752		404
77.5		17970		821		491
78.5		18048		806		436
79.5		17944		830		462
80.5		18151		821		479
81.5		18005		780		455
82.5		17958		814		443
83.5		18075		825		474
84.5		18198		865		497
85.5		18013		901		504
86.5		18038		830		527
87.5		17830		853		454
88.5		17420		797		507
89.5		16345		809		481
