Abs(theta)	Type0		Type1		Type23
0.5		500		5		7
1.5		1464		18		13
2.5		2491		24		26
3.5		3475		34		27
4.5		4484		39		44
5.5		5425		55		38
6.5		6473		57		42
7.5		7428		62		55
8.5		8413		84		63
9.5		9397		97		76
10.5		10354		116		84
11.5		11346		104		85
12.5		12215		141		112
13.5		13310		131		122
14.5		14122		182		112
15.5		15181		167		104
16.5		16088		201		123
17.5		16996		202		146
18.5		17963		218		155
19.5		18881		237		165
20.5		19807		270		163
21.5		20689		274		185
22.5		21578		281		174
23.5		22394		339		191
24.5		23430		308		211
25.5		24331		304		249
26.5		25125		344		230
27.5		25913		377		254
28.5		26793		420		261
29.5		27612		459		291
30.5		28502		442		263
31.5		29241		458		298
32.5		30102		486		292
33.5		30819		505		341
34.5		31659		559		354
35.5		32459		523		364
36.5		33077		614		380
37.5		33819		679		380
38.5		34581		698		407
39.5		35297		687		409
40.5		35943		790		451
41.5		36602		845		432
42.5		37244		831		447
43.5		37905		869		476
44.5		38558		850		504
45.5		39180		928		544
46.5		39811		1019		565
47.5		40305		1028		548
48.5		40896		1048		557
49.5		41461		1090		617
50.5		41971		1196		629
51.5		42526		1132		644
52.5		43062		1242		659
53.5		43574		1272		675
54.5		44035		1303		709
55.5		44580		1306		771
56.5		44820		1473		817
57.5		45436		1413		787
58.5		45672		1540		796
59.5		46031		1574		850
60.5		46492		1600		841
61.5		46894		1647		906
62.5		47165		1718		893
63.5		47582		1694		891
64.5		47876		1756		950
65.5		48215		1842		912
66.5		48440		1866		1000
67.5		48590		1872		1061
68.5		48878		1954		1028
69.5		49136		1980		1130
70.5		49345		2100		1112
71.5		49596		2059		1085
72.5		49781		2110		1174
73.5		49917		2154		1152
74.5		50257		2179		1142
75.5		50256		2239		1184
76.5		50471		2275		1163
77.5		50515		2357		1185
78.5		50662		2291		1182
79.5		50901		2305		1236
80.5		50837		2358		1286
81.5		51009		2387		1270
82.5		51024		2423		1358
83.5		50887		2383		1362
84.5		51293		2397		1359
85.5		51305		2439		1389
86.5		51304		2408		1402
87.5		50009		2371		1449
88.5		49936		2410		1438
89.5		49506		2344		1446
