Abs(theta)	Type0		Type1		Type23
0.5		250		2		2
1.5		740		8		8
2.5		1243		14		11
3.5		1758		12		14
4.5		2225		25		16
5.5		2721		33		14
6.5		3214		25		15
7.5		3707		33		35
8.5		4195		47		33
9.5		4672		47		34
10.5		5171		46		51
11.5		5651		50		53
12.5		6183		52		46
13.5		6656		72		43
14.5		7142		76		54
15.5		7532		105		59
16.5		8087		83		49
17.5		8481		108		62
18.5		8931		130		79
19.5		9431		109		88
20.5		9885		117		75
21.5		10398		133		95
22.5		10855		134		94
23.5		11180		148		96
24.5		11692		143		116
25.5		12077		178		122
26.5		12611		172		114
27.5		12930		176		144
28.5		13422		177		137
29.5		13779		221		140
30.5		14279		217		132
31.5		14610		236		152
32.5		15010		232		171
33.5		15418		253		138
34.5		15835		276		175
35.5		16191		261		207
36.5		16533		282		207
37.5		16862		345		207
38.5		17339		342		224
39.5		17592		349		222
40.5		18008		342		231
41.5		18339		362		217
42.5		18666		428		259
43.5		19010		363		273
44.5		19320		419		253
45.5		19532		453		288
46.5		19827		493		297
47.5		20085		516		324
48.5		20444		507		302
49.5		20684		536		314
50.5		21050		521		351
51.5		21226		575		367
52.5		21503		611		327
53.5		21729		609		370
54.5		21989		639		368
55.5		22189		689		403
56.5		22466		708		400
57.5		22617		733		422
58.5		22879		729		412
59.5		22965		756		412
60.5		23236		756		430
61.5		23390		764		492
62.5		23597		764		490
63.5		23817		779		499
64.5		23755		861		477
65.5		24130		876		490
66.5		24007		977		510
67.5		24462		918		541
68.5		24383		965		560
69.5		24582		929		522
70.5		24654		966		550
71.5		24709		1007		575
72.5		24820		1017		551
73.5		24906		1060		603
74.5		25152		1016		616
75.5		25137		1054		562
76.5		25181		1111		683
77.5		25256		1069		672
78.5		25332		1108		703
79.5		25356		1105		688
80.5		25456		1122		646
81.5		25462		1069		651
82.5		25457		1170		704
83.5		25512		1141		699
84.5		25491		1135		713
85.5		25770		1165		728
86.5		25549		1211		703
87.5		24843		1174		699
88.5		24921		1167		730
89.5		24853		1159		783
