Abs(theta)	Type0		Type1		Type23
0.5		249		5		1
1.5		748		4		2
2.5		1246		9		3
3.5		1764		21		13
4.5		2224		23		12
5.5		2725		25		21
6.5		3237		33		27
7.5		3691		54		25
8.5		4208		47		39
9.5		4693		43		31
10.5		5164		45		51
11.5		5666		66		48
12.5		6176		70		53
13.5		6637		73		53
14.5		7088		79		63
15.5		7619		84		64
16.5		8078		81		72
17.5		8476		111		72
18.5		9026		95		62
19.5		9426		120		83
20.5		9869		109		78
21.5		10354		143		98
22.5		10808		125		79
23.5		11219		144		107
24.5		11691		148		100
25.5		12126		159		132
26.5		12573		185		105
27.5		12985		171		143
28.5		13398		200		120
29.5		13858		191		162
30.5		14295		194		169
31.5		14650		225		145
32.5		15063		248		131
33.5		15466		255		164
34.5		15842		283		187
35.5		16220		258		203
36.5		16613		282		199
37.5		16868		356		218
38.5		17241		349		210
39.5		17671		330		246
40.5		17947		396		224
41.5		18329		386		235
42.5		18579		382		221
43.5		18940		428		272
44.5		19284		435		275
45.5		19503		440		290
46.5		19958		455		272
47.5		20236		494		300
48.5		20484		486		322
49.5		20829		533		301
50.5		20997		566		305
51.5		21228		554		344
52.5		21549		628		320
53.5		21802		582		356
54.5		22010		592		375
55.5		22247		657		373
56.5		22482		717		402
57.5		22802		687		424
58.5		22910		695		438
59.5		23095		696		431
60.5		23237		731		482
61.5		23496		770		454
62.5		23668		828		462
63.5		23764		862		494
64.5		23872		869		470
65.5		24059		896		536
66.5		24229		924		496
67.5		24370		911		510
68.5		24397		997		555
69.5		24570		955		532
70.5		24792		998		603
71.5		24728		977		541
72.5		24912		1034		573
73.5		24969		1019		626
74.5		24953		1147		639
75.5		25180		1079		577
76.5		25179		1069		693
77.5		25331		1064		623
78.5		25295		1141		670
79.5		25469		1154		672
80.5		25316		1172		638
81.5		25267		1170		687
82.5		25428		1169		664
83.5		25572		1120		649
84.5		25560		1161		700
85.5		25438		1151		736
86.5		25704		1190		709
87.5		25499		1217		754
88.5		25561		1124		733
89.5		24592		1174		759
