Abs(theta)	Type0		Type1		Type23
0.5		253		4		2
1.5		749		9		10
2.5		1236		17		12
3.5		1751		13		12
4.5		2237		17		16
5.5		2748		18		22
6.5		3243		22		26
7.5		3742		33		24
8.5		4186		53		32
9.5		4675		62		46
10.5		5154		58		47
11.5		5648		56		47
12.5		6151		72		49
13.5		6612		63		52
14.5		7086		77		60
15.5		7560		108		55
16.5		8111		86		63
17.5		8495		95		99
18.5		8962		99		82
19.5		9431		103		84
20.5		9905		114		98
21.5		10324		135		78
22.5		10826		142		94
23.5		11228		156		90
24.5		11692		172		124
25.5		12103		155		95
26.5		12512		192		125
27.5		13020		182		133
28.5		13416		166		123
29.5		13819		226		133
30.5		14200		223		166
31.5		14631		237		148
32.5		15022		251		181
33.5		15470		263		159
34.5		15794		264		167
35.5		16127		310		177
36.5		16511		316		201
37.5		16975		306		196
38.5		17230		354		203
39.5		17652		338		211
40.5		18052		344		212
41.5		18309		380		259
42.5		18585		410		232
43.5		19047		371		258
44.5		19265		438		249
45.5		19603		432		273
46.5		19862		483		316
47.5		20260		460		281
48.5		20434		494		316
49.5		20746		531		303
50.5		21007		551		309
51.5		21257		578		368
52.5		21447		590		328
53.5		21716		629		391
54.5		22039		632		359
55.5		22251		690		390
56.5		22343		684		407
57.5		22693		694		459
58.5		22981		718		411
59.5		23036		757		417
60.5		23186		744		451
61.5		23364		798		457
62.5		23477		799		514
63.5		23742		856		498
64.5		23826		887		498
65.5		24124		868		499
66.5		24154		965		495
67.5		24326		886		481
68.5		24502		915		541
69.5		24498		961		532
70.5		24588		1017		567
71.5		24851		1040		585
72.5		24852		969		545
73.5		24879		1093		550
74.5		25001		1069		582
75.5		25103		1071		629
76.5		25060		1158		676
77.5		25334		1102		596
78.5		25253		1119		663
79.5		25319		1148		674
80.5		25410		1101		677
81.5		25223		1140		659
82.5		25548		1162		600
83.5		25371		1135		716
84.5		25347		1147		698
85.5		25287		1236		771
86.5		25446		1206		766
87.5		24873		1128		677
88.5		24368		1116		739
89.5		23278		1024		789
