Abs(theta)	Type0		Type1		Type23
0.5		182		2		1
1.5		538		5		3
2.5		874		11		8
3.5		1264		16		7
4.5		1584		12		14
5.5		1914		25		13
6.5		2287		31		27
7.5		2638		33		14
8.5		2982		29		25
9.5		3307		45		25
10.5		3633		40		27
11.5		4083		36		41
12.5		4401		54		33
13.5		4583		57		41
14.5		5003		59		39
15.5		5428		60		49
16.5		5787		66		48
17.5		6130		69		37
18.5		6398		72		55
19.5		6692		90		67
20.5		7129		98		51
21.5		7571		96		76
22.5		7548		97		74
23.5		8095		107		85
24.5		8241		117		70
25.5		8489		123		80
26.5		8821		122		92
27.5		9309		140		79
28.5		9486		136		87
29.5		9898		166		102
30.5		10319		166		102
31.5		10512		170		109
32.5		10726		188		137
33.5		10872		200		95
34.5		11193		198		112
35.5		11410		197		119
36.5		11951		243		128
37.5		11955		254		130
38.5		12076		232		126
39.5		12463		273		153
40.5		12707		263		172
41.5		13072		276		143
42.5		13114		285		167
43.5		13665		280		179
44.5		13615		329		196
45.5		14105		317		198
46.5		14063		348		193
47.5		14571		369		208
48.5		14419		389		201
49.5		14626		365		206
50.5		14900		391		232
51.5		15071		377		240
52.5		15113		444		261
53.5		15489		491		266
54.5		15472		483		261
55.5		15803		482		291
56.5		15905		501		297
57.5		16155		504		319
58.5		16305		564		272
59.5		16286		553		304
60.5		16688		550		312
61.5		16722		603		305
62.5		16700		621		313
63.5		16815		620		325
64.5		16964		637		336
65.5		17229		632		346
66.5		16949		679		369
67.5		17474		681		383
68.5		17225		662		374
69.5		17282		737		392
70.5		17482		724		385
71.5		17688		746		363
72.5		17549		715		404
73.5		17771		778		430
74.5		17612		798		391
75.5		17980		791		376
76.5		18022		794		434
77.5		18019		839		414
78.5		17902		781		456
79.5		18078		794		432
80.5		18169		825		468
81.5		18027		827		403
82.5		18189		822		497
83.5		18055		817		467
84.5		18143		887		467
85.5		18171		894		507
86.5		18198		855		496
87.5		18075		868		486
88.5		17740		855		526
89.5		17849		881		495
