Abs(theta)	Type0		Type1		Type23
0.5		244		3		2
1.5		744		6		5
2.5		1227		11		11
3.5		1724		21		13
4.5		2231		23		14
5.5		2714		33		13
6.5		3184		33		23
7.5		3709		36		27
8.5		4171		53		40
9.5		4666		60		35
10.5		5144		62		38
11.5		5634		53		47
12.5		6153		58		44
13.5		6543		80		71
14.5		7051		85		62
15.5		7585		69		68
16.5		8020		82		67
17.5		8417		107		78
18.5		8946		96		77
19.5		9401		111		69
20.5		9873		119		76
21.5		10322		132		98
22.5		10785		126		105
23.5		11195		146		104
24.5		11626		161		95
25.5		12068		194		114
26.5		12480		168		128
27.5		12929		213		135
28.5		13304		182		153
29.5		13749		195		157
30.5		14191		187		139
31.5		14583		248		155
32.5		14996		248		158
33.5		15360		263		148
34.5		15689		272		199
35.5		16143		279		156
36.5		16480		297		194
37.5		16865		310		218
38.5		17191		328		206
39.5		17516		371		220
40.5		17868		330		243
41.5		18247		386		234
42.5		18577		407		254
43.5		18886		418		262
44.5		19187		402		282
45.5		19467		447		280
46.5		19897		448		274
47.5		20082		475		300
48.5		20403		496		323
49.5		20638		519		348
50.5		20918		527		311
51.5		21175		606		333
52.5		21368		583		340
53.5		21654		615		389
54.5		21843		650		413
55.5		22132		619		375
56.5		22198		744		445
57.5		22478		739		469
58.5		22795		687		412
59.5		23004		713		437
60.5		23075		734		438
61.5		23259		792		489
62.5		23614		797		443
63.5		23578		831		494
64.5		23727		883		491
65.5		23922		938		497
66.5		24054		865		531
67.5		24230		923		510
68.5		24399		909		524
69.5		24506		964		552
70.5		24581		964		573
71.5		24638		1012		563
72.5		24848		984		595
73.5		24889		1003		601
74.5		24829		1099		651
75.5		24994		1078		635
76.5		25086		1057		654
77.5		25129		1088		641
78.5		25162		1079		608
79.5		25214		1131		676
80.5		25305		1048		662
81.5		25306		1125		622
82.5		25380		1143		681
83.5		25328		1143		686
84.5		25326		1102		710
85.5		25229		1107		755
86.5		25239		1177		711
87.5		24924		1142		744
88.5		24268		1111		730
89.5		23150		1063		738
