Abs(theta)	Type0		Type1		Type23
0.5		499		5		3
1.5		1517		16		11
2.5		2507		31		16
3.5		3521		37		26
4.5		4539		50		32
5.5		5520		53		38
6.5		6482		83		44
7.5		7513		71		61
8.5		8498		118		77
9.5		9484		121		74
10.5		10437		124		77
11.5		11490		117		99
12.5		12498		127		97
13.5		13338		159		123
14.5		14343		177		121
15.5		15438		153		129
16.5		16300		195		117
17.5		17202		199		135
18.5		18149		220		175
19.5		19096		240		155
20.5		20124		235		144
21.5		21008		258		177
22.5		21953		262		185
23.5		22812		305		210
24.5		23641		329		200
25.5		24560		359		232
26.5		25440		358		231
27.5		26351		403		255
28.5		27120		404		290
29.5		27924		447		294
30.5		28858		438		292
31.5		29619		505		303
32.5		30452		517		311
33.5		31226		557		299
34.5		31956		551		373
35.5		32809		593		340
36.5		33506		617		361
37.5		34317		629		438
38.5		34977		735		408
39.5		35702		714		435
40.5		36369		705		471
41.5		37105		849		469
42.5		37786		807		468
43.5		38269		944		510
44.5		39035		869		556
45.5		39645		952		525
46.5		40317		1006		556
47.5		40876		1034		578
48.5		41484		1040		613
49.5		41932		1111		710
50.5		42515		1128		674
51.5		43183		1248		648
52.5		43550		1209		656
53.5		44120		1302		719
54.5		44458		1379		776
55.5		45111		1384		730
56.5		45349		1505		807
57.5		45848		1540		876
58.5		46514		1445		805
59.5		46793		1529		811
60.5		47016		1607		852
61.5		47373		1658		950
62.5		47930		1723		887
63.5		48034		1743		985
64.5		48405		1813		988
65.5		48777		1889		926
66.5		49024		1889		1016
67.5		49319		1925		983
68.5		49680		1899		1043
69.5		49809		2032		1082
70.5		50175		2060		1074
71.5		50284		2129		1103
72.5		50601		2063		1158
73.5		50641		2130		1148
74.5		50700		2282		1224
75.5		50952		2253		1187
76.5		51098		2274		1233
77.5		51189		2277		1267
78.5		51348		2268		1234
79.5		51340		2333		1278
80.5		51665		2262		1292
81.5		51471		2379		1250
82.5		51644		2440		1329
83.5		51592		2348		1370
84.5		51575		2347		1374
85.5		51576		2439		1498
86.5		51443		2471		1379
87.5		50550		2410		1475
88.5		49395		2335		1465
89.5		47423		2249		1425
