Abs(theta)	Type0		Type1		Type23
0.5		477		6		2
1.5		1527		17		12
2.5		2455		26		19
3.5		3481		30		32
4.5		4335		41		23
5.5		5423		51		43
6.5		6387		78		54
7.5		7378		70		55
8.5		8312		78		41
9.5		9203		95		72
10.5		10443		106		90
11.5		11086		117		97
12.5		11998		137		89
13.5		13093		130		112
14.5		14286		160		133
15.5		15010		161		106
16.5		16081		184		118
17.5		17087		204		161
18.5		17884		219		130
19.5		18625		244		148
20.5		19575		238		174
21.5		20811		297		183
22.5		21527		281		189
23.5		22505		331		177
24.5		23337		356		208
25.5		23792		348		220
26.5		24737		350		222
27.5		25781		380		210
28.5		26776		410		266
29.5		27470		422		285
30.5		28357		441		294
31.5		29064		530		281
32.5		30047		525		300
33.5		30506		548		341
34.5		31394		550		352
35.5		31898		518		348
36.5		32720		635		339
37.5		33639		663		342
38.5		34384		693		409
39.5		34661		710		433
40.5		35708		735		464
41.5		36362		803		483
42.5		36804		795		431
43.5		37570		874		511
44.5		38677		878		526
45.5		38848		907		562
46.5		39599		932		564
47.5		39872		1019		540
48.5		40291		1033		615
49.5		41036		1075		574
50.5		41869		1163		639
51.5		42101		1121		636
52.5		42772		1253		667
53.5		43277		1320		689
54.5		43673		1247		666
55.5		44017		1345		759
56.5		44591		1403		801
57.5		45002		1446		764
58.5		45088		1471		817
59.5		46368		1620		871
60.5		46620		1520		840
61.5		46714		1587		917
62.5		46799		1644		880
63.5		47241		1719		941
64.5		47289		1802		935
65.5		47899		1824		979
66.5		47856		1841		982
67.5		48297		1991		999
68.5		48491		1976		988
69.5		48713		1946		1003
70.5		49031		2053		1058
71.5		49519		2141		1078
72.5		49444		2184		1062
73.5		50189		2238		1136
74.5		50014		2164		1181
75.5		50433		2202		1204
76.5		50265		2229		1229
77.5		50305		2319		1151
78.5		50214		2257		1208
79.5		50820		2389		1269
80.5		50417		2327		1271
81.5		50868		2284		1330
82.5		50961		2371		1308
83.5		50723		2446		1327
84.5		50304		2348		1418
85.5		50806		2361		1431
86.5		50798		2327		1516
87.5		50702		2451		1432
88.5		50959		2454		1460
89.5		49127		2392		1495
