Abs(theta)	Type0		Type1		Type23
0.5		170		2		1
1.5		509		4		0
2.5		902		14		11
3.5		1238		9		8
4.5		1613		22		14
5.5		1909		17		20
6.5		2325		24		19
7.5		2569		28		21
8.5		3034		34		18
9.5		3311		28		29
10.5		3681		34		35
11.5		4122		44		28
12.5		4452		41		38
13.5		4642		58		37
14.5		5027		63		44
15.5		5533		67		39
16.5		5786		68		51
17.5		5909		70		49
18.5		6307		75		60
19.5		6700		83		60
20.5		7023		103		59
21.5		7440		100		58
22.5		7790		96		57
23.5		8061		96		64
24.5		8341		113		53
25.5		8657		122		74
26.5		9021		112		82
27.5		9238		132		84
28.5		9627		154		94
29.5		9636		142		95
30.5		10005		183		106
31.5		10604		172		95
32.5		10763		181		112
33.5		11051		196		131
34.5		11226		211		127
35.5		11529		225		122
36.5		11871		247		132
37.5		11756		234		148
38.5		12324		266		122
39.5		12418		250		159
40.5		12836		282		167
41.5		12954		261		146
42.5		13451		254		182
43.5		13506		308		203
44.5		13703		346		184
45.5		13927		298		210
46.5		14117		351		235
47.5		14223		313		213
48.5		14471		388		211
49.5		14766		370		225
50.5		14691		400		219
51.5		15460		434		227
52.5		15212		417		256
53.5		15533		405		258
54.5		15721		438		231
55.5		15707		467		240
56.5		15889		510		253
57.5		16114		509		267
58.5		16150		487		291
59.5		16282		533		337
60.5		16435		542		317
61.5		16612		549		276
62.5		16738		595		328
63.5		17129		580		312
64.5		17163		613		331
65.5		17057		650		366
66.5		17017		640		392
67.5		17266		710		365
68.5		17261		699		397
69.5		17601		721		408
70.5		17584		681		385
71.5		17616		702		384
72.5		17722		735		426
73.5		17516		715		408
74.5		17487		791		422
75.5		17865		770		386
76.5		17951		823		371
77.5		17990		789		424
78.5		18142		838		428
79.5		18036		870		432
80.5		18017		861		415
81.5		18178		833		462
82.5		18295		842		472
83.5		18137		827		465
84.5		18344		851		488
85.5		18213		820		477
86.5		18242		851		474
87.5		17921		831		481
88.5		17722		833		489
89.5		18179		851		482
