Abs(theta)	Type0		Type1		Type23
0.5		155		3		1
1.5		544		6		5
2.5		860		8		9
3.5		1256		17		6
4.5		1576		14		18
5.5		1962		24		14
6.5		2360		29		13
7.5		2632		29		15
8.5		2948		30		22
9.5		3412		25		29
10.5		3725		32		32
11.5		4060		46		31
12.5		4374		65		31
13.5		4633		49		32
14.5		5041		46		42
15.5		5574		54		37
16.5		5841		77		44
17.5		6085		79		36
18.5		6422		79		62
19.5		6645		81		57
20.5		7124		64		52
21.5		7393		96		56
22.5		7830		110		76
23.5		7858		96		73
24.5		8364		100		73
25.5		8433		125		83
26.5		8910		140		108
27.5		9366		110		92
28.5		9585		134		100
29.5		9731		112		104
30.5		10067		195		103
31.5		10386		178		102
32.5		10686		162		117
33.5		11246		165		117
34.5		11173		217		154
35.5		11542		233		138
36.5		11677		221		139
37.5		12191		239		132
38.5		12356		242		156
39.5		12365		266		146
40.5		12863		284		158
41.5		13023		266		147
42.5		13304		274		166
43.5		13443		320		182
44.5		13592		331		182
45.5		13756		299		177
46.5		14081		373		209
47.5		14489		366		225
48.5		14580		411		230
49.5		14757		432		208
50.5		14897		393		200
51.5		15111		431		244
52.5		15487		446		248
53.5		15506		461		241
54.5		15591		467		265
55.5		16016		523		239
56.5		15910		513		266
57.5		16118		521		277
58.5		16270		523		305
59.5		16481		592		308
60.5		16814		581		285
61.5		16558		616		290
62.5		16790		614		313
63.5		16974		610		340
64.5		16732		653		336
65.5		17185		645		351
66.5		17200		658		344
67.5		17402		696		352
68.5		17533		703		379
69.5		17479		733		388
70.5		17816		709		411
71.5		17786		752		419
72.5		17589		760		405
73.5		17944		760		400
74.5		17842		793		435
75.5		17796		757		447
76.5		18125		760		430
77.5		18264		863		417
78.5		18083		852		443
79.5		18076		827		433
80.5		18277		856		446
81.5		17872		878		487
82.5		18185		881		487
83.5		18112		885		447
84.5		18246		878		512
85.5		17892		835		496
86.5		18003		832		557
87.5		18194		902		516
88.5		18245		869		534
89.5		17474		895		525
