Abs(theta)	Type0		Type1		Type23
0.5		256		2		2
1.5		739		5		7
2.5		1229		12		15
3.5		1710		15		13
4.5		2196		24		13
5.5		2717		23		21
6.5		3174		40		33
7.5		3683		34		39
8.5		4175		34		26
9.5		4640		44		47
10.5		5113		62		39
11.5		5583		71		43
12.5		6102		65		55
13.5		6551		67		49
14.5		7043		70		61
15.5		7517		79		56
16.5		7967		84		74
17.5		8458		67		82
18.5		8893		102		95
19.5		9383		99		88
20.5		9828		114		69
21.5		10245		133		84
22.5		10684		151		108
23.5		11082		140		112
24.5		11585		155		113
25.5		12024		151		120
26.5		12420		160		124
27.5		12842		179		145
28.5		13250		197		128
29.5		13689		214		115
30.5		13988		208		149
31.5		14507		220		155
32.5		14870		240		191
33.5		15312		262		165
34.5		15669		278		156
35.5		15993		280		201
36.5		16400		301		186
37.5		16767		292		198
38.5		17154		306		197
39.5		17435		347		213
40.5		17796		372		219
41.5		18118		379		254
42.5		18459		400		236
43.5		18839		391		266
44.5		19124		419		255
45.5		19338		462		278
46.5		19784		441		288
47.5		19974		517		286
48.5		20229		528		301
49.5		20458		575		307
50.5		20786		536		335
51.5		20997		568		324
52.5		21346		609		363
53.5		21483		596		384
54.5		21814		629		413
55.5		22000		648		390
56.5		22255		664		371
57.5		22457		685		415
58.5		22600		713		409
59.5		22856		753		435
60.5		23004		780		424
61.5		23122		763		464
62.5		23260		820		450
63.5		23531		811		499
64.5		23713		851		486
65.5		23875		864		513
66.5		23976		885		558
67.5		24169		930		490
68.5		24208		926		535
69.5		24323		973		580
70.5		24494		1013		579
71.5		24538		1025		540
72.5		24593		1071		604
73.5		24773		1072		572
74.5		24802		1034		648
75.5		24985		1049		622
76.5		24902		1059		617
77.5		25018		1056		630
78.5		25177		1082		657
79.5		25010		1129		696
80.5		25215		1106		674
81.5		25316		1123		629
82.5		25175		1206		646
83.5		25207		1180		653
84.5		25250		1146		720
85.5		25190		1201		748
86.5		25106		1177		759
87.5		25200		1149		753
88.5		25195		1190		808
89.5		24328		1086		742
