Abs(theta)	Type0		Type1		Type23
0.5		250		3		1
1.5		728		9		4
2.5		1241		13		12
3.5		1733		14		9
4.5		2243		16		17
5.5		2708		22		25
6.5		3241		25		19
7.5		3704		37		28
8.5		4214		43		28
9.5		4688		48		43
10.5		5192		46		30
11.5		5660		74		45
12.5		6092		69		48
13.5		6642		71		57
14.5		7138		67		53
15.5		7593		93		63
16.5		8078		91		73
17.5		8531		97		63
18.5		9015		94		66
19.5		9458		102		84
20.5		9906		139		96
21.5		10386		125		76
22.5		10791		137		101
23.5		11249		144		112
24.5		11658		155		122
25.5		12143		174		106
26.5		12558		188		116
27.5		12987		192		118
28.5		13393		192		157
29.5		13825		211		133
30.5		14209		233		150
31.5		14708		178		134
32.5		15084		243		166
33.5		15416		266		148
34.5		15753		282		183
35.5		16272		244		196
36.5		16587		279		180
37.5		16952		296		166
38.5		17235		345		210
39.5		17600		344		227
40.5		17977		366		228
41.5		18318		340		234
42.5		18609		396		235
43.5		18992		387		247
44.5		19382		394		277
45.5		19573		461		294
46.5		19908		456		280
47.5		20234		492		299
48.5		20434		552		311
49.5		20748		536		301
50.5		21044		549		321
51.5		21221		545		319
52.5		21461		685		350
53.5		21835		574		359
54.5		22059		618		373
55.5		22187		667		383
56.5		22403		694		397
57.5		22565		737		388
58.5		22902		714		418
59.5		23101		749		413
60.5		23270		797		449
61.5		23426		760		506
62.5		23568		811		463
63.5		23761		840		514
64.5		23877		887		474
65.5		24071		901		534
66.5		24235		876		525
67.5		24351		928		536
68.5		24408		939		550
69.5		24598		909		564
70.5		24707		963		559
71.5		24797		972		575
72.5		24866		1075		615
73.5		24982		1067		635
74.5		25045		1113		575
75.5		25018		1162		587
76.5		25276		1107		702
77.5		25400		1079		633
78.5		25292		1156		612
79.5		25384		1131		694
80.5		25455		1089		678
81.5		25419		1162		686
82.5		25454		1147		678
83.5		25721		1106		702
84.5		25599		1109		686
85.5		25446		1192		717
86.5		25540		1106		766
87.5		25573		1143		737
88.5		25532		1153		810
89.5		24415		1118		763
