Abs(theta)	Type0		Type1		Type23
0.5		497		5		6
1.5		1479		22		7
2.5		2503		23		20
3.5		3496		44		25
4.5		4502		53		31
5.5		5538		49		35
6.5		6521		58		50
7.5		7504		77		48
8.5		8490		95		65
9.5		9487		105		85
10.5		10407		116		73
11.5		11485		119		86
12.5		12403		147		80
13.5		13379		163		114
14.5		14339		155		107
15.5		15353		186		124
16.5		16197		187		124
17.5		17198		216		133
18.5		18096		232		151
19.5		19034		264		190
20.5		20020		240		158
21.5		20881		263		197
22.5		21833		277		214
23.5		22719		310		216
24.5		23587		317		233
25.5		24438		383		248
26.5		25346		359		248
27.5		26211		380		239
28.5		27064		373		268
29.5		27898		439		265
30.5		28710		481		308
31.5		29538		470		293
32.5		30389		466		340
33.5		31089		542		295
34.5		31912		538		363
35.5		32654		623		398
36.5		33407		624		389
37.5		34095		660		400
38.5		34996		620		377
39.5		35653		710		447
40.5		36353		745		428
41.5		37066		747		446
42.5		37538		860		476
43.5		38333		830		489
44.5		38808		953		493
45.5		39608		919		552
46.5		40214		948		550
47.5		40829		1078		569
48.5		41390		1028		593
49.5		41951		1073		638
50.5		42308		1185		618
51.5		42964		1185		653
52.5		43435		1255		739
53.5		44020		1244		674
54.5		44257		1349		767
55.5		44921		1367		744
56.5		45332		1484		734
57.5		45813		1456		781
58.5		46142		1552		855
59.5		46563		1576		829
60.5		46998		1561		906
61.5		47168		1657		907
62.5		47578		1696		995
63.5		47832		1791		959
64.5		48272		1771		962
65.5		48635		1800		976
66.5		48925		1937		992
67.5		49151		1933		1002
68.5		49537		1921		1063
69.5		49798		2012		1066
70.5		49912		2033		1053
71.5		50148		2075		1136
72.5		50372		2121		1051
73.5		50558		2142		1169
74.5		50669		2181		1199
75.5		50791		2209		1254
76.5		50911		2348		1227
77.5		51115		2316		1174
78.5		51204		2389		1268
79.5		51331		2357		1303
80.5		51490		2332		1311
81.5		51616		2403		1209
82.5		51526		2455		1300
83.5		51528		2427		1355
84.5		51737		2395		1399
85.5		51948		2398		1486
86.5		51588		2494		1425
87.5		50523		2403		1451
88.5		50664		2456		1486
89.5		50195		2380		1385
