Abs(theta)	Type0		Type1		Type23
0.5		504		3		3
1.5		1492		14		8
2.5		2478		25		27
3.5		3460		41		21
4.5		4439		53		44
5.5		5428		58		43
6.5		6399		66		51
7.5		7427		65		59
8.5		8392		87		54
9.5		9379		114		67
10.5		10340		108		73
11.5		11357		131		72
12.5		12299		137		86
13.5		13231		143		122
14.5		14230		152		113
15.5		15136		174		102
16.5		16037		199		140
17.5		17060		210		120
18.5		17977		218		171
19.5		18910		239		168
20.5		19816		248		194
21.5		20691		257		215
22.5		21617		274		218
23.5		22424		311		210
24.5		23360		310		224
25.5		24296		338		223
26.5		25211		339		228
27.5		25994		342		221
28.5		26821		420		255
29.5		27655		423		281
30.5		28407		468		292
31.5		29272		471		282
32.5		30058		491		308
33.5		30862		517		344
34.5		31633		545		312
35.5		32322		623		360
36.5		33073		657		367
37.5		33830		636		414
38.5		34671		625		418
39.5		35289		705		425
40.5		36032		709		406
41.5		36729		766		454
42.5		37407		826		462
43.5		37933		833		471
44.5		38489		927		559
45.5		39188		956		515
46.5		39720		976		549
47.5		40369		1024		560
48.5		40872		1114		620
49.5		41429		1079		595
50.5		42027		1143		640
51.5		42480		1170		680
52.5		42987		1262		650
53.5		43472		1293		675
54.5		43970		1367		686
55.5		44557		1362		719
56.5		44993		1386		773
57.5		45303		1531		750
58.5		45600		1512		828
59.5		46172		1531		801
60.5		46497		1577		815
61.5		46859		1624		861
62.5		47048		1739		952
63.5		47566		1691		922
64.5		47976		1722		912
65.5		48197		1844		966
66.5		48442		1823		1059
67.5		48890		1874		1020
68.5		49012		1902		1073
69.5		49189		2026		1050
70.5		49430		2001		1083
71.5		49626		2026		1016
72.5		49716		2055		1165
73.5		49954		2221		1086
74.5		50135		2185		1124
75.5		50228		2162		1176
76.5		50508		2271		1199
77.5		50520		2297		1222
78.5		50712		2324		1211
79.5		50670		2334		1253
80.5		50843		2337		1280
81.5		51078		2330		1226
82.5		50875		2381		1275
83.5		50893		2304		1351
84.5		50945		2308		1354
85.5		50942		2352		1449
86.5		51080		2363		1363
87.5		49830		2294		1339
88.5		49287		2290		1452
89.5		46770		2200		1415
