Abs(theta)	Type0		Type1		Type23
0.5		503		6		7
1.5		1509		15		12
2.5		2497		30		19
3.5		3522		25		29
4.5		4505		41		33
5.5		5513		66		45
6.5		6511		67		42
7.5		7495		73		52
8.5		8456		90		72
9.5		9478		114		68
10.5		10457		111		86
11.5		11445		119		86
12.5		12363		150		99
13.5		13366		171		95
14.5		14254		165		116
15.5		15310		186		123
16.5		16268		180		132
17.5		17153		207		122
18.5		18226		214		138
19.5		19092		236		145
20.5		19956		250		153
21.5		20816		276		162
22.5		21849		287		192
23.5		22678		310		219
24.5		23577		330		202
25.5		24563		355		229
26.5		25328		382		247
27.5		26230		404		251
28.5		27037		413		259
29.5		27942		416		275
30.5		28852		429		289
31.5		29564		495		312
32.5		30322		516		277
33.5		31166		546		368
34.5		31907		595		349
35.5		32772		580		376
36.5		33417		610		385
37.5		34323		632		387
38.5		34923		664		399
39.5		35651		719		460
40.5		36223		775		437
41.5		37070		758		427
42.5		37646		803		501
43.5		38250		865		498
44.5		38951		874		488
45.5		39632		918		520
46.5		40129		987		583
47.5		40749		1014		611
48.5		41361		1057		624
49.5		41886		1097		645
50.5		42402		1172		654
51.5		43059		1161		632
52.5		43411		1274		676
53.5		43965		1287		709
54.5		44499		1280		740
55.5		44951		1359		770
56.5		45299		1447		805
57.5		45861		1428		736
58.5		46072		1514		842
59.5		46591		1596		820
60.5		46952		1613		879
61.5		47301		1704		888
62.5		47633		1706		926
63.5		47899		1831		923
64.5		48354		1751		988
65.5		48567		1769		964
66.5		48970		1901		967
67.5		49153		1914		1008
68.5		49387		1948		1045
69.5		49794		1929		1061
70.5		49999		2016		1082
71.5		50241		2058		1107
72.5		50268		2121		1189
73.5		50496		2173		1162
74.5		50579		2229		1131
75.5		50931		2132		1232
76.5		50991		2257		1202
77.5		51096		2320		1178
78.5		51307		2254		1206
79.5		51214		2321		1277
80.5		51438		2288		1276
81.5		51393		2418		1339
82.5		51614		2336		1290
83.5		51639		2433		1378
84.5		51706		2499		1417
85.5		51735		2551		1431
86.5		51605		2462		1391
87.5		50546		2396		1443
88.5		50703		2333		1436
89.5		50342		2463		1415
