Abs(theta)	Type0		Type1		Type23
0.5		247		5		0
1.5		755		2		1
2.5		1249		8		13
3.5		1728		24		15
4.5		2221		24		24
5.5		2722		33		17
6.5		3255		32		18
7.5		3721		38		34
8.5		4201		40		31
9.5		4704		45		30
10.5		5176		64		34
11.5		5649		75		36
12.5		6154		68		56
13.5		6601		76		59
14.5		7068		80		63
15.5		7590		76		67
16.5		8058		91		68
17.5		8509		114		63
18.5		8968		139		69
19.5		9429		126		71
20.5		9938		119		75
21.5		10370		132		116
22.5		10773		153		93
23.5		11253		153		108
24.5		11734		119		92
25.5		12136		190		106
26.5		12558		182		104
27.5		12962		187		115
28.5		13421		182		135
29.5		13773		236		162
30.5		14222		217		146
31.5		14610		235		122
32.5		14998		239		182
33.5		15415		239		155
34.5		15792		265		181
35.5		16224		282		189
36.5		16550		321		206
37.5		16874		353		210
38.5		17262		329		209
39.5		17604		343		231
40.5		17953		385		225
41.5		18343		402		237
42.5		18635		384		235
43.5		18972		408		261
44.5		19253		447		284
45.5		19639		450		267
46.5		19882		490		299
47.5		20174		453		298
48.5		20491		464		297
49.5		20708		540		321
50.5		21039		537		327
51.5		21176		604		356
52.5		21558		598		342
53.5		21727		613		360
54.5		22104		626		386
55.5		22338		689		409
56.5		22482		691		412
57.5		22653		741		422
58.5		22873		768		431
59.5		23002		811		462
60.5		23269		763		428
61.5		23406		794		458
62.5		23715		801		452
63.5		23789		859		493
64.5		24100		835		518
65.5		24177		860		485
66.5		24241		882		510
67.5		24238		906		565
68.5		24519		925		537
69.5		24689		922		598
70.5		24683		1009		568
71.5		24828		1025		578
72.5		24889		1044		622
73.5		24922		1040		587
74.5		25078		1036		627
75.5		25217		1021		628
76.5		25231		1055		670
77.5		25317		1125		663
78.5		25259		1092		714
79.5		25342		1133		676
80.5		25407		1176		687
81.5		25581		1093		634
82.5		25528		1138		671
83.5		25573		1169		727
84.5		25443		1112		668
85.5		25349		1151		757
86.5		25666		1170		742
87.5		25494		1193		788
88.5		25423		1182		731
89.5		24505		1098		803
